Source,Target,Type,id,label,timeset,weight
49049,49035,Directed,75476,,,7473
45019,45015,Directed,65538,,,7449
8005,8035,Directed,10077,,,7433
51760,51087,Directed,78940,,,7423
18097,18063,Directed,27276,,,7414
6081,6001,Directed,8595,,,7402
31153,31055,Directed,45051,,,7355
48121,48439,Directed,70653,,,7354
34025,34029,Directed,47788,,,7310
36005,36081,Directed,49467,,,7310
51059,51013,Directed,76469,,,7296
45079,45063,Directed,66334,,,7288
49011,49057,Directed,75056,,,7283
13121,13135,Directed,20859,,,7274
17031,17111,Directed,23871,,,7263
29095,20091,Directed,42826,,,7263
11001,24031,Directed,12881,,,7219
6001,6075,Directed,4055,,,7214
35001,35043,Directed,48713,,,7205
24031,24021,Directed,34371,,,7119
51153,51059,Directed,77577,,,7114
25027,25017,Directed,36544,,,7112
12019,12031,Directed,14039,,,7040
27003,27053,Directed,39382,,,7037
36081,36005,Directed,51976,,,7013
34007,34015,Directed,46833,,,7010
48453,48209,Directed,74239,,,6981
8001,8059,Directed,9966,,,6959
34023,34035,Directed,47577,,,6948
25021,25023,Directed,36091,,,6943
27037,27053,Directed,39663,,,6937
34031,34003,Directed,48239,,,6920
39035,39093,Directed,57118,,,6885
48039,48201,Directed,69572,,,6860
4019,4013,Directed,2670,,,6857
17089,17031,Directed,24893,,,6844
24033,24017,Directed,34663,,,6811
13067,13223,Directed,19955,,,6803
36005,36047,Directed,49468,,,6796
42045,42101,Directed,63229,,,6778
42017,42091,Directed,62537,,,6707
18097,18081,Directed,27277,,,6689
29189,29099,Directed,43588,,,6688
12099,12111,Directed,17248,,,6635
12101,12057,Directed,17622,,,6567
51810,51550,Directed,79113,,,6566
42091,42017,Directed,64076,,,6562
13067,13057,Directed,19954,,,6557
36061,36119,Directed,51135,,,6546
17197,17043,Directed,26092,,,6545
39017,39061,Directed,56892,,,6517
20091,29095,Directed,29723,,,6472
45063,45079,Directed,66175,,,6471
34039,34023,Directed,48540,,,6453
48113,48257,Directed,70228,,,6414
16001,16027,Directed,23113,,,6381
6037,48201,Directed,5099,,,6365
48113,48139,Directed,70229,,,6319
51059,51510,Directed,76470,,,6275
49057,49011,Directed,75655,,,6274
42077,42095,Directed,63746,,,6231
26163,26161,Directed,39035,,,6197
12117,12127,Directed,18799,,,6181
48439,48251,Directed,73681,,,6115
18057,18097,Directed,26783,,,6112
34017,34013,Directed,47245,,,6105
32003,6037,Directed,45191,,,6090
48375,48381,Directed,73371,,,6084
34005,34007,Directed,46685,,,6071
12115,12081,Directed,18628,,,6063
51087,51760,Directed,76992,,,6039
9009,9001,Directed,12278,,,6034
39035,39153,Directed,57119,,,5995
12086,12071,Directed,16192,,,5980
44007,44003,Directed,65108,,,5966
13063,13151,Directed,19859,,,5940
24005,24025,Directed,33702,,,5929
42095,42077,Directed,64277,,,5921
12095,12105,Directed,16765,,,5871
36061,34017,Directed,51134,,,5837
42017,42101,Directed,62538,,,5807
42091,42029,Directed,64077,,,5806
12031,12109,Directed,14293,,,5799
8001,8005,Directed,9967,,,5784
39061,39025,Directed,57980,,,5778
18089,17031,Directed,27117,,,5767
27123,27037,Directed,40533,,,5740
36047,36059,Directed,50362,,,5738
34039,34013,Directed,48541,,,5721
29183,29189,Directed,43465,,,5708
8005,8001,Directed,10079,,,5705
26081,26139,Directed,37615,,,5700
51650,51700,Directed,78416,,,5690
51107,51059,Directed,77223,,,5683
51760,51041,Directed,78941,,,5680
39035,39085,Directed,57120,,,5655
37119,37025,Directed,54973,,,5651
39113,39057,Directed,58779,,,5651
39057,39113,Directed,57903,,,5648
25023,25021,Directed,36246,,,5638
18081,18097,Directed,27040,,,5635
42003,42129,Directed,62052,,,5635
29095,29047,Directed,42827,,,5632
18089,18127,Directed,27118,,,5630
36119,36005,Directed,53189,,,5621
37119,45091,Directed,54972,,,5562
40109,40017,Directed,60257,,,5549
12011,12111,Directed,13542,,,5536
53053,53067,Directed,80399,,,5523
4013,4019,Directed,1914,,,5513
51700,51650,Directed,78582,,,5511
45019,45035,Directed,65539,,,5508
24031,11001,Directed,34370,,,5494
8035,8005,Directed,10619,,,5474
5143,5007,Directed,3954,,,5442
37063,37183,Directed,54211,,,5435
1117,1073,Directed,1200,,,5425
6075,6013,Directed,8218,,,5425
25025,25009,Directed,36342,,,5400
12086,12099,Directed,16191,,,5392
47037,47187,Directed,67199,,,5374
12057,12105,Directed,14938,,,5354
6067,6113,Directed,6985,,,5336
49011,49035,Directed,75057,,,5335
22017,22015,Directed,31855,,,5315
16027,16001,Directed,23360,,,5308
34007,34005,Directed,46834,,,5308
39041,39049,Directed,57414,,,5307
6073,4013,Directed,7600,,,5299
12081,12115,Directed,15903,,,5299
26161,26163,Directed,38878,,,5292
39049,39045,Directed,57521,,,5269
48201,48453,Directed,71578,,,5259
6059,4013,Directed,6179,,,5239
9009,9003,Directed,12279,,,5225
41051,53011,Directed,61581,,,5184
48439,48367,Directed,73682,,,5170
48029,48187,Directed,69183,,,5169
48251,48439,Directed,72483,,,5129
34035,34023,Directed,48371,,,5125
9003,9013,Directed,11973,,,5094
8059,8005,Directed,11143,,,5079
13089,13067,Directed,20374,,,5051
37183,37101,Directed,56053,,,5034
36029,36063,Directed,49997,,,5021
8005,8059,Directed,10078,,,5001
4013,4025,Directed,1915,,,4980
6029,6037,Directed,4873,,,4967
17043,17093,Directed,24475,,,4952
42045,42029,Directed,63230,,,4945
6113,6067,Directed,9882,,,4928
6077,6099,Directed,8391,,,4926
27163,27123,Directed,40953,,,4906
48381,48375,Directed,73427,,,4893
13121,13117,Directed,20860,,,4878
22015,22017,Directed,31809,,,4878
51550,51810,Directed,78249,,,4870
6085,6075,Directed,8844,,,4859
29099,29189,Directed,43043,,,4858
48113,48397,Directed,70231,,,4852
6059,32003,Directed,6180,,,4851
44003,44007,Directed,65016,,,4847
13245,13073,Directed,22277,,,4831
27123,27003,Directed,40534,,,4831
34003,34017,Directed,46499,,,4811
26139,26081,Directed,38632,,,4790
13089,13063,Directed,20375,,,4761
34023,34025,Directed,47578,,,4748
39035,39103,Directed,57121,,,4732
41067,41005,Directed,61870,,,4707
6001,6081,Directed,4057,,,4698
20209,20091,Directed,30412,,,4698
35043,35001,Directed,49170,,,4678
21117,21015,Directed,31251,,,4661
34015,34007,Directed,47187,,,4614
25023,25005,Directed,36247,,,4593
40143,40145,Directed,60666,,,4580
48201,48113,Directed,71579,,,4578
47149,47037,Directed,68229,,,4568
6013,6095,Directed,4402,,,4554
48201,22051,Directed,71581,,,4553
6073,32003,Directed,7601,,,4534
41005,41067,Directed,60926,,,4520
4013,6037,Directed,1916,,,4510
36103,36081,Directed,52701,,,4493
39049,39089,Directed,57522,,,4492
9013,9003,Directed,12592,,,4491
6085,6077,Directed,8846,,,4489
6071,6073,Directed,7239,,,4486
6037,6085,Directed,5101,,,4484
48209,48453,Directed,72131,,,4476
6037,48029,Directed,5106,,,4463
36119,9001,Directed,53191,,,4455
36119,36061,Directed,53190,,,4451
36059,36061,Directed,50903,,,4449
13067,13089,Directed,19956,,,4428
48113,48201,Directed,70230,,,4415
42129,42003,Directed,64820,,,4410
27053,27171,Directed,39864,,,4407
45015,45019,Directed,65477,,,4390
47037,47165,Directed,67200,,,4387
34029,34025,Directed,48101,,,4382
6071,32003,Directed,7240,,,4371
42029,42091,Directed,62860,,,4366
36001,36083,Directed,49339,,,4361
6077,6001,Directed,8393,,,4356
17089,17043,Directed,24894,,,4349
29095,29037,Directed,42828,,,4348
29165,29047,Directed,43362,,,4340
25009,33015,Directed,35448,,,4333
39045,39049,Directed,57483,,,4282
19153,19049,Directed,28966,,,4280
28049,28121,Directed,41405,,,4280
27037,27123,Directed,39664,,,4277
24033,24027,Directed,34664,,,4268
51041,51760,Directed,76287,,,4264
24003,24005,Directed,33478,,,4255
25005,25023,Directed,35337,,,4255
34017,34023,Directed,47247,,,4246
48453,48201,Directed,74240,,,4208
26065,26045,Directed,37301,,,4202
24027,24005,Directed,34241,,,4197
39095,39173,Directed,58486,,,4190
39025,39061,Directed,57025,,,4182
37183,37063,Directed,56052,,,4178
6037,48439,Directed,5107,,,4168
34013,34017,Directed,47012,,,4167
39093,39035,Directed,58415,,,4165
36061,6037,Directed,51136,,,4154
6077,6067,Directed,8392,,,4153
47037,47189,Directed,67201,,,4127
25017,33011,Directed,35786,,,4125
12069,12095,Directed,15385,,,4119
51153,51179,Directed,77578,,,4114
51087,51041,Directed,76993,,,4087
12101,12103,Directed,17623,,,4082
21015,21117,Directed,30484,,,4080
20091,20209,Directed,29724,,,4077
18063,18097,Directed,26909,,,4071
22033,22063,Directed,32000,,,4050
12109,12031,Directed,18384,,,4047
13067,13097,Directed,19957,,,4044
29047,29095,Directed,42491,,,4042
39061,39165,Directed,57981,,,4042
6099,6077,Directed,9457,,,4027
34023,34021,Directed,47580,,,4024
48201,48029,Directed,71580,,,4022
21111,21029,Directed,31040,,,3998
37119,37071,Directed,54974,,,3987
34017,36061,Directed,47246,,,3984
33015,33011,Directed,46278,,,3977
25009,25025,Directed,35449,,,3969
42003,42125,Directed,62053,,,3963
36083,36001,Directed,52258,,,3946
27003,27123,Directed,39383,,,3944
6037,53033,Directed,5104,,,3936
36061,34003,Directed,51137,,,3934
6037,6001,Directed,5103,,,3928
28033,47157,Directed,41187,,,3925
17031,4013,Directed,23873,,,3924
24025,24005,Directed,34165,,,3922
36063,36029,Directed,51439,,,3915
32003,4013,Directed,45192,,,3885
34023,34039,Directed,47579,,,3883
17089,17093,Directed,24895,,,3872
12097,12105,Directed,17140,,,3865
6037,6075,Directed,5100,,,3862
36085,36047,Directed,52312,,,3856
48367,48439,Directed,73305,,,3849
51013,51510,Directed,76027,,,3846
1073,1115,Directed,470,,,3836
29077,29043,Directed,42689,,,3822
47187,47037,Directed,68779,,,3811
24005,42133,Directed,33705,,,3810
28049,28089,Directed,41406,,,3806
5119,5125,Directed,3694,,,3803
33011,33015,Directed,46092,,,3794
29047,29165,Directed,42492,,,3791
9003,9009,Directed,11974,,,3773
8069,8123,Directed,11321,,,3771
13057,13067,Directed,19715,,,3765
17031,6037,Directed,23872,,,3763
27053,27139,Directed,39865,,,3761
12033,12113,Directed,14609,,,3755
24005,24003,Directed,33703,,,3751
39153,39035,Directed,59254,,,3741
12095,12127,Directed,16766,,,3734
17097,55059,Directed,25062,,,3723
42043,42041,Directed,63143,,,3722
6085,6037,Directed,8845,,,3715
45045,45083,Directed,65874,,,3712
12011,12095,Directed,13543,,,3709
25021,25005,Directed,36092,,,3696
37179,37119,Directed,56005,,,3690
12086,12095,Directed,16193,,,3681
24005,24027,Directed,33704,,,3680
12105,12057,Directed,18164,,,3671
6071,4013,Directed,7241,,,3669
4013,6073,Directed,1917,,,3665
48029,48091,Directed,69186,,,3663
6067,6017,Directed,6986,,,3661
42101,34007,Directed,64399,,,3656
33011,33013,Directed,46093,,,3648
51013,11001,Directed,76026,,,3646
4013,32003,Directed,1918,,,3616
6095,6013,Directed,9241,,,3612
39153,39133,Directed,59255,,,3606
13063,13089,Directed,19860,,,3599
55087,55139,Directed,82739,,,3595
6013,6075,Directed,4403,,,3592
36061,36059,Directed,51138,,,3586
17111,17031,Directed,25341,,,3583
12101,12053,Directed,17624,,,3575
6037,36061,Directed,5102,,,3573
34039,34035,Directed,48542,,,3569
2020,2170,Directed,1387,,,3567
36047,36103,Directed,50363,,,3566
40017,40109,Directed,59697,,,3566
26045,26065,Directed,37019,,,3560
34025,34023,Directed,47789,,,3559
39085,39035,Directed,58315,,,3557
34013,34027,Directed,47013,,,3553
39017,39165,Directed,56893,,,3540
48099,48027,Directed,70179,,,3539
53005,53021,Directed,79442,,,3537
39133,39153,Directed,59021,,,3530
51710,51550,Directed,78715,,,3525
24031,51059,Directed,34372,,,3504
6075,6085,Directed,8220,,,3494
6001,6067,Directed,4059,,,3493
6073,6071,Directed,7602,,,3489
11001,51013,Directed,12882,,,3487
55139,55087,Directed,83275,,,3482
39153,39151,Directed,59256,,,3481
25013,25015,Directed,35622,,,3478
17143,17179,Directed,25658,,,3477
13135,13013,Directed,21208,,,3471
53011,41051,Directed,79546,,,3469
24031,24027,Directed,34373,,,3461
6001,6037,Directed,4058,,,3457
25015,25013,Directed,35725,,,3446
12113,12033,Directed,18559,,,3421
6085,6067,Directed,8847,,,3411
12015,12115,Directed,13957,,,3409
5007,5143,Directed,3131,,,3407
39173,39095,Directed,59588,,,3407
6075,6037,Directed,8219,,,3391
6099,6047,Directed,9458,,,3378
53067,53053,Directed,80985,,,3374
22033,22071,Directed,32001,,,3362
48029,48201,Directed,69185,,,3362
41047,41053,Directed,61512,,,3361
48439,48085,Directed,73683,,,3351
12127,12117,Directed,19017,,,3350
6017,6067,Directed,4598,,,3349
13135,13139,Directed,21209,,,3343
48139,48113,Directed,70919,,,3342
6065,4013,Directed,6662,,,3335
8059,8035,Directed,11144,,,3327
24003,24033,Directed,33480,,,3326
17031,17093,Directed,23875,,,3323
37135,37063,Directed,55657,,,3321
10003,10001,Directed,12687,,,3313
34017,34039,Directed,47248,,,3282
25025,25023,Directed,36343,,,3278
40143,40131,Directed,60667,,,3269
42003,42019,Directed,62054,,,3267
26125,26049,Directed,38278,,,3263
6095,6067,Directed,9242,,,3258
12086,12057,Directed,16194,,,3256
34021,34005,Directed,47460,,,3254
12085,12111,Directed,16140,,,3245
12071,12021,Directed,15476,,,3240
29043,29077,Directed,42470,,,3238
36059,36047,Directed,50904,,,3232
1101,1051,Directed,1011,,,3228
24003,24510,Directed,33479,,,3228
22071,48201,Directed,32490,,,3226
51041,51087,Directed,76288,,,3224
9003,9007,Directed,11975,,,3207
17097,17111,Directed,25063,,,3207
22033,22005,Directed,32002,,,3206
13121,13057,Directed,20861,,,3203
48029,48453,Directed,69184,,,3203
6037,48113,Directed,5110,,,3188
4025,4013,Directed,2989,,,3185
27053,27019,Directed,39866,,,3180
18127,18089,Directed,27730,,,3175
39089,39049,Directed,58370,,,3173
45083,45045,Directed,66500,,,3169
6081,6013,Directed,8596,,,3168
46099,46083,Directed,66844,,,3167
42045,42091,Directed,63231,,,3166
47157,47047,Directed,68332,,,3166
34031,34027,Directed,48240,,,3163
24510,24003,Directed,35065,,,3153
26099,26147,Directed,37900,,,3153
51059,24033,Directed,76473,,,3152
13089,13247,Directed,20376,,,3150
17163,17119,Directed,25807,,,3148
37101,37183,Directed,54858,,,3144
48141,35013,Directed,70951,,,3141
8013,8123,Directed,10257,,,3127
23005,23031,Directed,33119,,,3116
49035,49045,Directed,75185,,,3114
6075,6041,Directed,8221,,,3085
39165,39017,Directed,59479,,,3085
34031,34013,Directed,48241,,,3080
8031,8035,Directed,10429,,,3075
34013,34023,Directed,47014,,,3069
37025,37119,Directed,53638,,,3059
13135,13067,Directed,21210,,,3057
40145,40143,Directed,60838,,,3055
25005,25021,Directed,35338,,,3037
9007,9003,Directed,12237,,,3032
6047,6099,Directed,5900,,,3013
6085,6099,Directed,8851,,,3012
47165,47037,Directed,68659,,,3007
51683,51153,Directed,78546,,,3005
51770,51161,Directed,79037,,,2996
42091,42011,Directed,64079,,,2990
22051,22103,Directed,32199,,,2987
8001,8123,Directed,9968,,,2980
36103,36061,Directed,52702,,,2980
21047,47125,Directed,30631,,,2969
44007,25005,Directed,65109,,,2969
13223,13067,Directed,22188,,,2967
40143,40037,Directed,60668,,,2965
12099,12086,Directed,17249,,,2964
6037,17031,Directed,5105,,,2960
53021,53005,Directed,79709,,,2958
6037,49035,Directed,5111,,,2954
6037,6067,Directed,5108,,,2953
13067,13135,Directed,19958,,,2949
48201,48439,Directed,71582,,,2948
4005,4013,Directed,1830,,,2947
42125,42003,Directed,64759,,,2946
12105,12095,Directed,18165,,,2944
23031,23005,Directed,33402,,,2943
6001,6099,Directed,4061,,,2941
6065,32003,Directed,6663,,,2938
13135,13297,Directed,21211,,,2934
24021,24043,Directed,34073,,,2934
13073,13245,Directed,20250,,,2928
15003,32003,Directed,22719,,,2927
48453,48029,Directed,74241,,,2925
24027,24003,Directed,34242,,,2918
45015,45035,Directed,65478,,,2916
9009,9007,Directed,12280,,,2915
45035,45019,Directed,65771,,,2914
48027,48099,Directed,68984,,,2911
51740,51550,Directed,78886,,,2910
18097,18059,Directed,27278,,,2902
55079,55131,Directed,82484,,,2901
27037,27139,Directed,39665,,,2900
9009,9005,Directed,12281,,,2898
17197,17093,Directed,26093,,,2894
51059,24031,Directed,76472,,,2892
21029,21111,Directed,30562,,,2891
55079,55101,Directed,82483,,,2889
12127,12035,Directed,19018,,,2886
42029,42045,Directed,62861,,,2884
11001,51059,Directed,12883,,,2883
48113,48453,Directed,70232,,,2879
15003,6073,Directed,22720,,,2878
39113,39165,Directed,58780,,,2877
13151,13063,Directed,21568,,,2863
37051,37093,Directed,53878,,,2857
24033,51059,Directed,34665,,,2850
39151,39153,Directed,59170,,,2839
6039,6019,Directed,5760,,,2833
51550,51710,Directed,78250,,,2833
37081,37067,Directed,54538,,,2820
18163,18173,Directed,28060,,,2819
48245,48201,Directed,72422,,,2816
34003,36061,Directed,46500,,,2814
42091,42045,Directed,64078,,,2813
42041,42043,Directed,63070,,,2810
17179,17143,Directed,25991,,,2801
36119,36079,Directed,53192,,,2800
5119,5085,Directed,3695,,,2795
26163,26115,Directed,39036,,,2792
33013,33011,Directed,46230,,,2785
51087,51085,Directed,76994,,,2782
24003,24027,Directed,33481,,,2779
51550,51740,Directed,78251,,,2774
36119,36027,Directed,53193,,,2772
17089,17111,Directed,24896,,,2765
36001,36093,Directed,49341,,,2759
34023,34029,Directed,47581,,,2758
8123,8069,Directed,11680,,,2752
37067,37081,Directed,54357,,,2752
51161,51770,Directed,77793,,,2749
48257,48113,Directed,72525,,,2748
48085,48439,Directed,69924,,,2747
13097,13067,Directed,20669,,,2743
51510,51013,Directed,78094,,,2740
48187,48029,Directed,71501,,,2736
4013,4005,Directed,1919,,,2734
26125,26093,Directed,38279,,,2734
13247,13217,Directed,22383,,,2730
32003,6073,Directed,45193,,,2728
8035,8031,Directed,10620,,,2726
25023,25025,Directed,36248,,,2726
34013,34031,Directed,47015,,,2725
40037,40143,Directed,59941,,,2720
41053,41047,Directed,61775,,,2720
45035,45015,Directed,65772,,,2717
47157,47167,Directed,68333,,,2708
12099,12085,Directed,17250,,,2707
12031,12089,Directed,14294,,,2705
48439,48201,Directed,73684,,,2703
12115,12015,Directed,18629,,,2698
18043,18019,Directed,26700,,,2690
36061,9001,Directed,51139,,,2690
6067,6077,Directed,6987,,,2689
21037,21117,Directed,30592,,,2689
12095,12009,Directed,16767,,,2682
48453,48021,Directed,74243,,,2682
4013,4017,Directed,1920,,,2674
36001,36091,Directed,49340,,,2670
51059,11001,Directed,76471,,,2668
33015,33017,Directed,46279,,,2662
24005,24013,Directed,33706,,,2661
40131,40143,Directed,60603,,,2660
32003,32023,Directed,45194,,,2659
26147,26099,Directed,38771,,,2658
6019,6039,Directed,4660,,,2656
28047,28059,Directed,41309,,,2653
35013,48141,Directed,48975,,,2648
37129,37019,Directed,55322,,,2642
26049,26125,Directed,37066,,,2632
34007,42101,Directed,46835,,,2630
48201,48291,Directed,71584,,,2628
6107,6019,Directed,9611,,,2626
19049,19153,Directed,28464,,,2618
6019,6107,Directed,4661,,,2612
39103,39035,Directed,58687,,,2607
6085,6013,Directed,8849,,,2601
28089,28049,Directed,41748,,,2590
36005,36071,Directed,49469,,,2589
12091,12113,Directed,16606,,,2588
29037,29095,Directed,42435,,,2584
37051,37085,Directed,53879,,,2582
39165,39061,Directed,59480,,,2571
6037,6083,Directed,5109,,,2563
8013,8031,Directed,10256,,,2563
9001,36061,Directed,11746,,,2558
36081,34003,Directed,51979,,,2558
25005,44007,Directed,35339,,,2555
34027,34037,Directed,47942,,,2550
6001,6095,Directed,4060,,,2547
33011,25017,Directed,46094,,,2541
28121,28049,Directed,41928,,,2534
6077,6085,Directed,8394,,,2530
17031,36061,Directed,23874,,,2524
34003,34013,Directed,46501,,,2521
6085,6073,Directed,8848,,,2518
12011,13135,Directed,13546,,,2514
37065,37127,Directed,54346,,,2513
24017,24033,Directed,34004,,,2509
17119,17163,Directed,25511,,,2507
36075,36067,Directed,51898,,,2507
13089,13217,Directed,20377,,,2502
36081,34017,Directed,51977,,,2501
53035,53033,Directed,80193,,,2497
6037,6019,Directed,5113,,,2495
33015,25009,Directed,46280,,,2491
35001,35061,Directed,48714,,,2488
53033,6037,Directed,79836,,,2485
37063,37135,Directed,54212,,,2482
36081,36119,Directed,51978,,,2476
6083,6111,Directed,8729,,,2470
39099,39155,Directed,58613,,,2469
51085,51087,Directed,76973,,,2468
37119,37097,Directed,54975,,,2464
17197,17063,Directed,26094,,,2463
42003,42007,Directed,62055,,,2463
13051,13103,Directed,19545,,,2462
6041,6097,Directed,5791,,,2455
48091,48029,Directed,70137,,,2453
36061,36103,Directed,51140,,,2449
20173,20015,Directed,30192,,,2438
6013,6067,Directed,4404,,,2432
22063,22033,Directed,32433,,,2432
6067,6001,Directed,6988,,,2425
36093,36001,Directed,52607,,,2425
18039,18141,Directed,26649,,,2419
20015,20173,Directed,29430,,,2416
42045,10003,Directed,63232,,,2411
48201,48245,Directed,71583,,,2406
34021,42017,Directed,47461,,,2403
39061,21117,Directed,57982,,,2403
13089,13151,Directed,20378,,,2402
