Source,Target,Type,id,label,timeset,weight
12057,12103,Directed,15938,,,15751
26099,26125,Directed,41180,,,15270
13121,13067,Directed,23302,,,15237
17197,17031,Directed,29243,,,15099
6065,6073,Directed,7183,,,14988
8031,8059,Directed,10825,,,14641
6073,6037,Directed,8038,,,14529
36081,36061,Directed,55520,,,14405
13067,13121,Directed,22107,,,14404
36059,36103,Directed,54469,,,14341
11001,24033,Directed,13469,,,14296
48085,48121,Directed,74698,,,14258
6075,6081,Directed,8642,,,14055
51059,51107,Directed,82091,,,14053
26125,26099,Directed,41528,,,14007
13121,13063,Directed,23303,,,13986
13063,13121,Directed,21947,,,13926
26099,26163,Directed,41181,,,13915
17097,17031,Directed,28177,,,13855
12057,12101,Directed,15939,,,13814
13135,13089,Directed,23805,,,13814
25025,25021,Directed,39674,,,13686
6037,32003,Directed,5657,,,13556
27123,27053,Directed,43775,,,13543
6111,6037,Directed,10067,,,13533
40109,40027,Directed,64076,,,13375
12103,12057,Directed,19571,,,13201
6075,6001,Directed,8641,,,13153
27053,27123,Directed,43082,,,13119
42101,42091,Directed,68403,,,13091
51059,51153,Directed,82092,,,13071
24033,11001,Directed,38030,,,12983
8031,8001,Directed,10826,,,12959
12095,12097,Directed,18474,,,12956
24033,24031,Directed,38031,,,12864
48121,48085,Directed,75587,,,12848
6067,6061,Directed,7494,,,12807
41051,41005,Directed,65501,,,12653
8059,8031,Directed,11628,,,12597
36005,36119,Directed,52996,,,12344
24031,24033,Directed,37754,,,12186
36059,36081,Directed,54470,,,12132
12097,12095,Directed,18850,,,12107
55079,55133,Directed,88361,,,11787
12086,12099,Directed,17643,,,11696
48201,48167,Directed,76682,,,11562
48201,48039,Directed,76683,,,11521
25017,25009,Directed,39134,,,11512
42101,42045,Directed,68404,,,11335
17031,17089,Directed,26931,,,11330
36103,36059,Directed,56263,,,11092
48439,48121,Directed,79059,,,11070
12101,12057,Directed,19361,,,11040
6061,6067,Directed,7071,,,11008
48167,48201,Directed,76380,,,10960
6001,6085,Directed,4626,,,10949
6085,6081,Directed,9245,,,10920
29189,29183,Directed,47015,,,10680
17031,18089,Directed,26932,,,10518
41005,41051,Directed,64812,,,10511
8001,8031,Directed,10308,,,10408
41051,41067,Directed,65502,,,10383
36047,36005,Directed,53885,,,10368
41067,41051,Directed,65819,,,10363
13121,13135,Directed,23304,,,10305
6081,6075,Directed,9004,,,10286
22051,22071,Directed,35649,,,10249
49049,49035,Directed,81037,,,10185
49035,49049,Directed,80708,,,10135
32003,6037,Directed,48669,,,10110
22071,22051,Directed,35932,,,10004
27053,27003,Directed,43083,,,9969
40027,40109,Directed,63579,,,9942
17089,17031,Directed,27993,,,9881
13135,13121,Directed,23806,,,9858
6071,6059,Directed,7739,,,9785
51013,51059,Directed,81626,,,9767
25021,25025,Directed,39430,,,9709
51510,51059,Directed,83735,,,9675
18097,18057,Directed,30463,,,9507
6059,6073,Directed,6706,,,9496
6081,6085,Directed,9005,,,9426
48039,48201,Directed,74334,,,9413
6059,6071,Directed,6707,,,9391
6073,6059,Directed,8040,,,9342
1073,1117,Directed,546,,,9329
6037,6029,Directed,5658,,,9246
25009,25017,Directed,38808,,,9192
42091,42101,Directed,68094,,,9175
31055,31153,Directed,48081,,,9105
39049,39041,Directed,61367,,,9064
39061,39017,Directed,61823,,,9050
12099,12086,Directed,18977,,,8988
36081,36005,Directed,55521,,,8985
20201,20029,Directed,33640,,,8973
8005,8001,Directed,10433,,,8874
12057,12105,Directed,15940,,,8863
48121,48439,Directed,75588,,,8861
25021,25017,Directed,39431,,,8860
34013,34039,Directed,50531,,,8834
27003,27053,Directed,42599,,,8799
25017,25021,Directed,39135,,,8771
27053,27037,Directed,43084,,,8771
55133,55079,Directed,88998,,,8739
39017,39061,Directed,60753,,,8692
34017,34003,Directed,50771,,,8688
25017,25027,Directed,39136,,,8605
51760,51087,Directed,84596,,,8580
45079,45063,Directed,70609,,,8531
36005,36081,Directed,52997,,,8521
31153,31055,Directed,48534,,,8483
17043,17197,Directed,27577,,,8449
42045,42101,Directed,67198,,,8379
12031,12019,Directed,15194,,,8370
11001,24031,Directed,13470,,,8284
51710,51810,Directed,84370,,,8284
36005,36047,Directed,52998,,,8243
36047,36085,Directed,53886,,,8217
51153,51059,Directed,83203,,,8216
8005,8035,Directed,10432,,,8184
18097,18063,Directed,30464,,,8154
6001,6075,Directed,4627,,,8150
29095,20091,Directed,46226,,,8091
42101,42017,Directed,68405,,,8023
17043,17089,Directed,27578,,,7937
8001,8005,Directed,10310,,,7901
27037,27053,Directed,42885,,,7900
25021,25023,Directed,39432,,,7886
6081,6001,Directed,9006,,,7869
36119,36005,Directed,56710,,,7859
18089,17031,Directed,30300,,,7794
9001,9009,Directed,12294,,,7793
34031,34003,Directed,51717,,,7768
36061,36119,Directed,54683,,,7767
4019,4013,Directed,3038,,,7759
6037,4013,Directed,5659,,,7759
12019,12031,Directed,14876,,,7727
27123,27163,Directed,43776,,,7673
8059,8001,Directed,11629,,,7654
6001,6077,Directed,4628,,,7646
51087,51760,Directed,82613,,,7611
45063,45079,Directed,70420,,,7517
51059,51013,Directed,82093,,,7490
45019,45015,Directed,69637,,,7466
51059,51510,Directed,82094,,,7448
37183,37063,Directed,59854,,,7422
51810,51710,Directed,84789,,,7418
48453,48209,Directed,79668,,,7416
47149,47037,Directed,72799,,,7354
29183,29189,Directed,46879,,,7298
8035,8005,Directed,11055,,,7292
12115,12081,Directed,20509,,,7243
6029,6037,Directed,5449,,,7205
47037,47149,Directed,71601,,,7174
12105,12057,Directed,19952,,,7173
49035,49011,Directed,80709,,,7142
34003,34031,Directed,50009,,,7089
17197,17043,Directed,29244,,,7085
25027,25017,Directed,39871,,,7049
51107,51059,Directed,82843,,,7042
12031,12109,Directed,15195,,,7030
1117,1073,Directed,1418,,,7028
42017,42091,Directed,66496,,,7007
12103,12101,Directed,19572,,,6986
8001,8059,Directed,10309,,,6957
48439,48251,Directed,79060,,,6947
24031,11001,Directed,37755,,,6942
9009,9001,Directed,12814,,,6939
26161,26163,Directed,42097,,,6928
18057,18097,Directed,29938,,,6917
36081,36103,Directed,55522,,,6850
12081,12115,Directed,17288,,,6835
42091,42017,Directed,68095,,,6826
12095,12069,Directed,18475,,,6757
34023,34035,Directed,51093,,,6753
47037,47187,Directed,71602,,,6753
42095,42077,Directed,68287,,,6747
4013,6037,Directed,2249,,,6696
18097,18081,Directed,30465,,,6689
37063,37183,Directed,57803,,,6684
20091,29095,Directed,32923,,,6675
39041,39049,Directed,61247,,,6674
12086,12095,Directed,17644,,,6666
42077,42095,Directed,67745,,,6665
13063,13151,Directed,21948,,,6663
48375,48381,Directed,78717,,,6626
51760,51041,Directed,84597,,,6620
51810,51550,Directed,84790,,,6609
26163,26161,Directed,42243,,,6595
6075,6013,Directed,8643,,,6584
49011,49057,Directed,80578,,,6580
27163,27123,Directed,44207,,,6555
36061,34017,Directed,54682,,,6542
41051,53011,Directed,65503,,,6524
36119,36061,Directed,56711,,,6515
37119,37179,Directed,58658,,,6487
26081,26139,Directed,40917,,,6457
49011,49035,Directed,80577,,,6407
45019,45035,Directed,69638,,,6384
48381,48375,Directed,78776,,,6332
47157,28033,Directed,72935,,,6315
39035,39093,Directed,60972,,,6311
35001,35043,Directed,52159,,,6303
34025,34029,Directed,51288,,,6299
6085,6075,Directed,9246,,,6252
48251,48439,Directed,77711,,,6201
36047,36059,Directed,53887,,,6197
20201,20157,Directed,33641,,,6169
6113,6067,Directed,10225,,,6121
13089,13067,Directed,22633,,,6072
8005,8059,Directed,10434,,,6069
39057,39113,Directed,61757,,,6065
13067,13057,Directed,22109,,,6063
51041,51760,Directed,81897,,,6042
24033,24003,Directed,38032,,,6037
34039,34013,Directed,51994,,,6037
49057,49011,Directed,81235,,,6033
34007,34015,Directed,50344,,,5979
29189,29099,Directed,47016,,,5954
13245,13073,Directed,25107,,,5947
48201,48453,Directed,76684,,,5943
12069,12095,Directed,16649,,,5928
48113,48201,Directed,75092,,,5922
44007,44003,Directed,69140,,,5894
16001,16027,Directed,26118,,,5893
12101,12103,Directed,19362,,,5884
48439,48367,Directed,79061,,,5858
12057,12086,Directed,15941,,,5850
12021,12071,Directed,14958,,,5838
27123,27037,Directed,43777,,,5834
34039,34023,Directed,51995,,,5827
42003,42129,Directed,66026,,,5825
40109,40017,Directed,64077,,,5817
5143,5007,Directed,4514,,,5815
48201,48113,Directed,76685,,,5809
42017,42101,Directed,66497,,,5781
8059,8005,Directed,11630,,,5755
25023,25021,Directed,39585,,,5736
13089,13063,Directed,22634,,,5734
13063,13089,Directed,21949,,,5725
45015,45019,Directed,69554,,,5709
37119,37025,Directed,58659,,,5707
17089,17043,Directed,27994,,,5706
26139,26081,Directed,41860,,,5690
18081,18097,Directed,30216,,,5676
22017,22015,Directed,35287,,,5658
34005,34007,Directed,50197,,,5648
16027,16001,Directed,26391,,,5614
4013,4019,Directed,2250,,,5613
51650,51700,Directed,84085,,,5613
34007,34005,Directed,50345,,,5611
6001,6081,Directed,4629,,,5578
28033,47157,Directed,44435,,,5573
13067,13089,Directed,22108,,,5552
27123,27003,Directed,43778,,,5536
39049,39045,Directed,61368,,,5525
41067,41005,Directed,65820,,,5517
48029,48187,Directed,73886,,,5516
6077,6001,Directed,8819,,,5511
6067,6113,Directed,7495,,,5499
34003,34017,Directed,50010,,,5497
36059,36061,Directed,54471,,,5496
35043,35001,Directed,52664,,,5474
19153,19049,Directed,32149,,,5464
51700,51650,Directed,84250,,,5460
29095,29047,Directed,46227,,,5455
29099,29189,Directed,46449,,,5455
12086,12057,Directed,17645,,,5446
34017,34013,Directed,50773,,,5445
34035,34023,Directed,51842,,,5415
13067,13223,Directed,22110,,,5389
9009,9003,Directed,12815,,,5384
34029,34025,Directed,51596,,,5354
42125,42003,Directed,68797,,,5343
37183,37101,Directed,59855,,,5335
6013,6095,Directed,4978,,,5316
36103,36081,Directed,56264,,,5314
36061,6037,Directed,54684,,,5301
6037,6085,Directed,5661,,,5294
39061,39025,Directed,61824,,,5281
25025,25009,Directed,39675,,,5279
4013,6073,Directed,2251,,,5271
22015,22017,Directed,35233,,,5256
34023,34025,Directed,51094,,,5256
48453,48201,Directed,79669,,,5235
39113,39057,Directed,62594,,,5219
48209,48453,Directed,77299,,,5203
44003,44007,Directed,69044,,,5195
18089,18127,Directed,30301,,,5194
12071,12021,Directed,16775,,,5172
4013,4025,Directed,2252,,,5169
39035,39153,Directed,60973,,,5139
42129,42003,Directed,68858,,,5139
21117,21015,Directed,34633,,,5131
41005,41067,Directed,64813,,,5079
13151,13063,Directed,24201,,,5062
6099,6077,Directed,9852,,,5059
39025,39061,Directed,60887,,,5059
34015,34007,Directed,50711,,,5053
39045,39049,Directed,61330,,,5030
27037,27123,Directed,42886,,,5009
13121,13117,Directed,23305,,,5008
47187,47037,Directed,73421,,,5004
5007,5143,Directed,3588,,,4999
6071,6073,Directed,7740,,,4984
12109,12031,Directed,20241,,,4983
34017,36061,Directed,50772,,,4975
51550,51810,Directed,83913,,,4970
46099,46083,Directed,71209,,,4967
8069,8123,Directed,11822,,,4960
42091,42029,Directed,68096,,,4934
45035,45019,Directed,69896,,,4929
48091,48187,Directed,74966,,,4928
48113,48139,Directed,75093,,,4916
6037,6001,Directed,5662,,,4876
40017,40109,Directed,63505,,,4871
6037,6075,Directed,5660,,,4865
6077,6099,Directed,8821,,,4862
17031,17111,Directed,26934,,,4845
12117,12127,Directed,20702,,,4832
26065,26045,Directed,40604,,,4832
36061,36059,Directed,54685,,,4826
4025,4013,Directed,3420,,,4817
53053,53067,Directed,86135,,,4815
48139,48113,Directed,75875,,,4814
18063,18097,Directed,30076,,,4808
36119,9001,Directed,56712,,,4807
24005,24025,Directed,37139,,,4801
6073,4013,Directed,8041,,,4797
24003,24033,Directed,36918,,,4790
39035,39085,Directed,60974,,,4773
48113,48257,Directed,75094,,,4764
12011,12095,Directed,14242,,,4739
48029,48201,Directed,73887,,,4732
36061,34003,Directed,54686,,,4729
48367,48439,Directed,78643,,,4716
39093,39035,Directed,62265,,,4707
39049,39089,Directed,61369,,,4695
5119,5125,Directed,4224,,,4692
45035,45015,Directed,69897,,,4690
36029,36063,Directed,53511,,,4686
9003,9013,Directed,12501,,,4658
48187,48029,Directed,76588,,,4654
20209,20091,Directed,33662,,,4647
42045,42029,Directed,67199,,,4645
12095,12086,Directed,18476,,,4639
12105,12095,Directed,19953,,,4639
29047,29095,Directed,45861,,,4638
21015,21117,Directed,33741,,,4632
45045,45083,Directed,70016,,,4632
26045,26065,Directed,40338,,,4625
6095,6013,Directed,9644,,,4624
12095,12105,Directed,18477,,,4621
25023,25005,Directed,39586,,,4618
12057,12095,Directed,15942,,,4615
37179,37119,Directed,59797,,,4608
6077,6067,Directed,8820,,,4595
24033,24017,Directed,38033,,,4584
53005,53021,Directed,85092,,,4574
6075,6041,Directed,8646,,,4567
53067,53053,Directed,86803,,,4561
33011,33015,Directed,49599,,,4559
53011,41051,Directed,85209,,,4556
20091,20209,Directed,32924,,,4542
51013,11001,Directed,81627,,,4531
12105,12097,Directed,19954,,,4501
42029,42091,Directed,66799,,,4500
12086,12071,Directed,17646,,,4479
6013,6075,Directed,4979,,,4478
17031,6037,Directed,26933,,,4477
27003,27123,Directed,42600,,,4475
36063,36029,Directed,55028,,,4456
13057,13067,Directed,21795,,,4452
36085,36047,Directed,55864,,,4452
20201,20183,Directed,33642,,,4427
24031,24021,Directed,37756,,,4417
6075,6085,Directed,8645,,,4399
37101,37183,Directed,58527,,,4385
47037,47165,Directed,71603,,,4382
12127,12117,Directed,20939,,,4381
6067,6017,Directed,7496,,,4365
34023,34039,Directed,51095,,,4355
53021,53005,Directed,85383,,,4355
48201,48029,Directed,76686,,,4350
36001,36083,Directed,52869,,,4308
8014,8001,Directed,10764,,,4304
9003,9009,Directed,12502,,,4286
25009,25025,Directed,38809,,,4265
9013,9003,Directed,13127,,,4253
40143,40145,Directed,64525,,,4243
24025,24005,Directed,37554,,,4240
45083,45045,Directed,70802,,,4238
40143,40131,Directed,64526,,,4231
25005,25023,Directed,38710,,,4219
34013,34017,Directed,50532,,,4216
47037,47189,Directed,71604,,,4185
42003,42125,Directed,66027,,,4170
6075,6037,Directed,8644,,,4155
6017,6067,Directed,5166,,,4144
29165,29047,Directed,46751,,,4135
34023,34021,Directed,51096,,,4131
33015,33011,Directed,49774,,,4126
6073,6071,Directed,8042,,,4122
39153,39035,Directed,63048,,,4119
17111,17031,Directed,28450,,,4107
6085,6037,Directed,9247,,,4085
6001,6037,Directed,4630,,,4083
34017,34023,Directed,50774,,,4074
51013,51510,Directed,81628,,,4069
6037,36061,Directed,5663,,,4067
37119,45091,Directed,58660,,,4058
36061,9001,Directed,54687,,,4044
6067,6077,Directed,7498,,,4037
39085,39035,Directed,62167,,,4034
6085,6077,Directed,9249,,,4032
40145,40143,Directed,64712,,,4021
39095,39173,Directed,62333,,,4000
24005,24027,Directed,37141,,,3986
12113,12033,Directed,20432,,,3976
40037,40143,Directed,63759,,,3975
48029,48453,Directed,73888,,,3975
36083,36001,Directed,55812,,,3969
32003,4013,Directed,48670,,,3968
34025,34023,Directed,51289,,,3968
13223,13067,Directed,24985,,,3959
12057,12011,Directed,15943,,,3953
24031,51059,Directed,37757,,,3929
17093,17089,Directed,28137,,,3922
13067,13097,Directed,22111,,,3915
24005,24003,Directed,37140,,,3915
12097,12105,Directed,18851,,,3911
39035,39103,Directed,60975,,,3908
37135,37063,Directed,59404,,,3897
28059,28047,Directed,44803,,,3895
45015,45035,Directed,69555,,,3894
48439,48085,Directed,79062,,,3894
37025,37119,Directed,57196,,,3893
48257,48113,Directed,77758,,,3892
6037,53033,Directed,5664,,,3874
40131,40143,Directed,64449,,,3874
29095,29037,Directed,46228,,,3862
28049,28121,Directed,44683,,,3861
25021,25005,Directed,39433,,,3856
39061,39165,Directed,61825,,,3854
39089,39049,Directed,62218,,,3846
6073,32003,Directed,8043,,,3842
24003,24005,Directed,36919,,,3840
40143,40037,Directed,64527,,,3840
39017,39165,Directed,60754,,,3827
27053,27019,Directed,43085,,,3823
25009,33015,Directed,38810,,,3816
6085,6013,Directed,9248,,,3805
21111,21029,Directed,34383,,,3802
19049,19153,Directed,31648,,,3801
36103,36047,Directed,56266,,,3800
47165,47037,Directed,73288,,,3799
34003,36061,Directed,50011,,,3784
20201,20089,Directed,33643,,,3780
39133,39153,Directed,62826,,,3778
29047,29165,Directed,45862,,,3777
13073,13245,Directed,22443,,,3769
12095,12011,Directed,18478,,,3768
6081,6013,Directed,9007,,,3764
42101,34007,Directed,68406,,,3761
12033,12113,Directed,15537,,,3760
51710,51550,Directed,84371,,,3754
11001,51013,Directed,13471,,,3748
48113,48397,Directed,75096,,,3748
8123,8069,Directed,12228,,,3746
4013,32003,Directed,2253,,,3745
6047,6099,Directed,6430,,,3745
8031,8035,Directed,10827,,,3716
6071,32003,Directed,7741,,,3697
36059,36047,Directed,54472,,,3691
6037,48201,Directed,5665,,,3690
28049,28089,Directed,44684,,,3679
6107,6019,Directed,9988,,,3674
6001,6067,Directed,4631,,,3668
48029,48091,Directed,73889,,,3664
42043,42041,Directed,67094,,,3648
22109,22057,Directed,36388,,,3645
22033,22063,Directed,35450,,,3636
51087,51041,Directed,82614,,,3635
24510,24003,Directed,38421,,,3634
18127,18089,Directed,30919,,,3621
8001,8014,Directed,10311,,,3616
36103,36061,Directed,56265,,,3598
42003,42019,Directed,66028,,,3594
17097,17111,Directed,28178,,,3571
24033,24027,Directed,38034,,,3570
48027,48099,Directed,73653,,,3569
6039,6019,Directed,6288,,,3566
8035,8031,Directed,11056,,,3563
12095,12057,Directed,18479,,,3560
6019,6107,Directed,5229,,,3549
55139,55087,Directed,89129,,,3537
36047,36103,Directed,53888,,,3536
24003,24510,Directed,36920,,,3532
13067,13135,Directed,22112,,,3528
32003,6073,Directed,48671,,,3525
6059,32003,Directed,6708,,,3514
51059,11001,Directed,82095,,,3508
39153,39151,Directed,63049,,,3506
37081,37067,Directed,58147,,,3504
48439,48201,Directed,79063,,,3503
39151,39153,Directed,62971,,,3496
34013,34027,Directed,50533,,,3492
48113,48453,Directed,75095,,,3492
13215,1113,Directed,24777,,,3490
29077,29043,Directed,46063,,,3490
2020,2170,Directed,1644,,,3489
53033,6037,Directed,85519,,,3486
17031,4013,Directed,26935,,,3485
48099,48027,Directed,75029,,,3483
48201,48439,Directed,76687,,,3479
25017,33011,Directed,39137,,,3474
51041,51087,Directed,81898,,,3472
24027,24005,Directed,37629,,,3463
51059,24031,Directed,82096,,,3454
39113,39165,Directed,62595,,,3453
13097,13067,Directed,23024,,,3448
29043,29077,Directed,45835,,,3446
6067,6001,Directed,7497,,,3441
24003,24027,Directed,36921,,,3439
55087,55139,Directed,88610,,,3434
6099,6047,Directed,9853,,,3433
6087,6053,Directed,9488,,,3428
4005,4013,Directed,2170,,,3414
37063,37135,Directed,57804,,,3404
48141,35013,Directed,75911,,,3400
4013,6059,Directed,2254,,,3395
27053,27139,Directed,43086,,,3387
39173,39095,Directed,63388,,,3378
48085,48439,Directed,74699,,,3377
24017,24033,Directed,37413,,,3374
21029,21111,Directed,33823,,,3368
13135,13067,Directed,23807,,,3354
48245,48201,Directed,77623,,,3346
12085,12111,Directed,17580,,,3345
27037,27139,Directed,42887,,,3345
39165,39017,Directed,63281,,,3345
17143,17179,Directed,28783,,,3343
12071,12086,Directed,16776,,,3337
25025,25023,Directed,39676,,,3332
34007,42101,Directed,50346,,,3325
25013,25015,Directed,38974,,,3319
26049,26125,Directed,40385,,,3316
48453,48029,Directed,79670,,,3306
34031,34013,Directed,51718,,,3299
42029,42045,Directed,66800,,,3297
25015,25013,Directed,39070,,,3295
48453,48021,Directed,79672,,,3286
51770,51161,Directed,84709,,,3286
37051,37085,Directed,57465,,,3282
8001,8123,Directed,10312,,,3280
6059,4013,Directed,6709,,,3268
34017,34039,Directed,50775,,,3267
1089,1083,Directed,867,,,3266
23005,23031,Directed,36564,,,3264
6019,6039,Directed,5230,,,3263
6037,6067,Directed,5667,,,3243
13135,13139,Directed,23808,,,3241
12086,48453,Directed,17647,,,3240
35013,48141,Directed,52448,,,3237
34031,34027,Directed,51719,,,3235
34039,34035,Directed,51996,,,3233
9001,36061,Directed,12295,,,3229
1073,1115,Directed,547,,,3225
12101,12053,Directed,19363,,,3221
6037,17031,Directed,5666,,,3204
12015,12115,Directed,14757,,,3199
29037,29095,Directed,45802,,,3198
42045,42091,Directed,67200,,,3182
6067,6037,Directed,7499,,,3181
27139,27037,Directed,44037,,,3180
36061,36103,Directed,54688,,,3179
11001,51059,Directed,13472,,,3178
33011,33013,Directed,49600,,,3177
12011,12057,Directed,14243,,,3174
12115,12015,Directed,20510,,,3172
24027,24003,Directed,37630,,,3172
6085,6087,Directed,9250,,,3164
17111,17097,Directed,28451,,,3162
51153,51179,Directed,83204,,,3159
39153,39133,Directed,63050,,,3157
42091,42045,Directed,68097,,,3157
51550,51710,Directed,83914,,,3153
51059,24033,Directed,82097,,,3149
5125,5119,Directed,4400,,,3141
26099,26147,Directed,41182,,,3131
51550,51740,Directed,83915,,,3127
12086,48201,Directed,17648,,,3119
26125,26093,Directed,41529,,,3116
22033,22005,Directed,35451,,,3107
12111,12085,Directed,20326,,,3105
28047,28059,Directed,44568,,,3100
17163,17119,Directed,28948,,,3091
6065,32003,Directed,7184,,,3089
46083,46099,Directed,71172,,,3088
8013,8123,Directed,10636,,,3085
45045,45007,Directed,70017,,,3082
6037,6019,Directed,5668,,,3075
37119,37071,Directed,58661,,,3063
8059,8035,Directed,11631,,,3062
45007,45045,Directed,69396,,,3061
24031,24027,Directed,37758,,,3058
26147,26099,Directed,41986,,,3053
9003,9007,Directed,12503,,,3050
36093,36001,Directed,56161,,,3048
51510,51013,Directed,83736,,,3048
23031,23005,Directed,36839,,,3047
27053,27171,Directed,43087,,,3037
34013,34031,Directed,50534,,,3032
12057,48453,Directed,15944,,,3028
6013,6085,Directed,4980,,,3023
13135,13297,Directed,23809,,,3022
33011,25017,Directed,49601,,,3019
12111,12099,Directed,20327,,,3007
27171,27053,Directed,44289,,,3001
25005,25021,Directed,38711,,,2999
51540,51003,Directed,83872,,,2993
32003,6059,Directed,48672,,,2991
12127,12095,Directed,20940,,,2988
12053,12101,Directed,15835,,,2983
12099,12085,Directed,18978,,,2983
17119,17163,Directed,28630,,,2975
33015,25009,Directed,49775,,,2968
9007,9003,Directed,12763,,,2961
33013,33011,Directed,49722,,,2960
35031,35045,Directed,52590,,,2960
17089,17093,Directed,27996,,,2956
40109,40083,Directed,64078,,,2955
28035,28073,Directed,44485,,,2951
6001,6095,Directed,4632,,,2943
34013,34003,Directed,50535,,,2943
29097,29145,Directed,46411,,,2942
44007,25005,Directed,69141,,,2942
36081,34017,Directed,55523,,,2941
17179,17143,Directed,29134,,,2937
21047,47125,Directed,33907,,,2929
48397,48113,Directed,78856,,,2923
41053,41047,Directed,65723,,,2921
17089,17111,Directed,27995,,,2918
51740,51550,Directed,84552,,,2918
26065,26037,Directed,40605,,,2914
36081,36119,Directed,55524,,,2911
39165,39061,Directed,63282,,,2898
48453,48113,Directed,79671,,,2897
20209,29095,Directed,33663,,,2893
45091,37119,Directed,70939,,,2892
13089,13247,Directed,22635,,,2890
37067,37081,Directed,57961,,,2890
12099,12111,Directed,18979,,,2878
51153,51683,Directed,83205,,,2871
28121,28049,Directed,45275,,,2870
40143,40113,Directed,64528,,,2869
1113,13215,Directed,1369,,,2868
12057,12081,Directed,15946,,,2868
42019,42003,Directed,66646,,,2867
27019,27053,Directed,42765,,,2860
28089,28049,Directed,45070,,,2856
17111,17089,Directed,28452,,,2849
6073,6085,Directed,8044,,,2846
5119,5085,Directed,4225,,,2842
1097,1003,Directed,1048,,,2838
41047,41053,Directed,65428,,,2838
6041,6097,Directed,6318,,,2836
47157,47167,Directed,72936,,,2830
12021,12086,Directed,14959,,,2821
12095,12127,Directed,18481,,,2815
6095,6067,Directed,9645,,,2807
12095,12009,Directed,18480,,,2807
37051,37093,Directed,57466,,,2799
24033,51059,Directed,38035,,,2794
51683,51153,Directed,84220,,,2794
13117,13121,Directed,23229,,,2793
47189,47037,Directed,73489,,,2793
8123,8001,Directed,12229,,,2792
29095,20209,Directed,46229,,,2792
36047,34017,Directed,53890,,,2790
53033,4013,Directed,85520,,,2786
26005,26139,Directed,40046,,,2781
34003,34013,Directed,50012,,,2778
12009,12095,Directed,13988,,,2772
48201,48291,Directed,76689,,,2772
47187,47119,Directed,73422,,,2768
39103,39035,Directed,62515,,,2766
12086,12021,Directed,17651,,,2764
26125,26049,Directed,41530,,,2762
36081,34003,Directed,55525,,,2757
51161,51770,Directed,83418,,,2746
17031,36061,Directed,26936,,,2745
42001,42133,Directed,66008,,,2740
42041,42043,Directed,67014,,,2739
13139,13135,Directed,24112,,,2735
51087,51085,Directed,82615,,,2734
32003,6071,Directed,48673,,,2728
6053,6087,Directed,6491,,,2727
36047,36119,Directed,53891,,,2726
6037,6013,Directed,5670,,,2717
37021,37089,Directed,57060,,,2710
42003,42007,Directed,66029,,,2710
37081,37151,Directed,58149,,,2703
24027,24033,Directed,37631,,,2701
48201,48071,Directed,76690,,,2698
13247,13217,Directed,25230,,,2696
6067,6095,Directed,7500,,,2693
6065,4013,Directed,7185,,,2691
21111,21185,Directed,34384,,,2691
