Source,Target,Type,id,label,timeset,weight
28049,28089,Directed,41027,,,13877
12095,12086,Directed,16550,,,13856
37025,37119,Directed,52872,,,13853
34025,34023,Directed,47376,,,13829
8001,8014,Directed,9739,,,13818
25009,33015,Directed,35195,,,13772
25021,25005,Directed,35761,,,13718
12113,12033,Directed,18267,,,13711
39173,39095,Directed,58822,,,13682
48257,48113,Directed,71966,,,13595
13223,13067,Directed,21967,,,13583
48027,48099,Directed,68274,,,13576
40143,40131,Directed,59865,,,13536
6085,6013,Directed,8687,,,13484
36059,36047,Directed,50356,,,13474
13073,13245,Directed,19976,,,13453
2020,2170,Directed,1406,,,13452
24003,24510,Directed,33432,,,13428
6099,6047,Directed,9265,,,13412
36061,9001,Directed,50559,,,13373
29043,29077,Directed,42111,,,13370
25017,33011,Directed,35485,,,13312
8035,8031,Directed,10409,,,13297
39153,39151,Directed,58516,,,13260
32003,6073,Directed,44873,,,13259
27053,27139,Directed,39475,,,13251
40037,40143,Directed,59162,,,13246
17143,17179,Directed,25561,,,13235
37051,37085,Directed,53122,,,13227
18127,18089,Directed,27602,,,13207
39153,39133,Directed,58515,,,13206
34017,34039,Directed,46888,,,13171
51041,51087,Directed,75820,,,13156
47165,47037,Directed,67936,,,13113
45015,45035,Directed,64637,,,13112
24027,24005,Directed,34106,,,13107
27053,27019,Directed,39476,,,13107
42003,42019,Directed,61328,,,13090
34003,36061,Directed,46192,,,13083
8123,8069,Directed,11463,,,13034
40131,40143,Directed,59798,,,13011
25015,25013,Directed,35432,,,13001
25013,25015,Directed,35345,,,12989
48141,35013,Directed,70358,,,12980
27053,27171,Directed,39474,,,12947
48029,48091,Directed,68539,,,12934
6071,32003,Directed,7186,,,12882
37119,37071,Directed,54213,,,12854
12101,12053,Directed,17368,,,12853
8031,8035,Directed,10214,,,12785
6073,32003,Directed,7507,,,12761
6039,6019,Directed,5784,,,12759
21047,47125,Directed,30597,,,12759
6019,6039,Directed,4742,,,12751
12099,12111,Directed,17029,,,12730
34013,34027,Directed,46676,,,12726
48453,48029,Directed,73738,,,12717
26049,26125,Directed,36692,,,12709
12085,12111,Directed,15928,,,12700
13067,13135,Directed,19691,,,12675
51153,51683,Directed,77046,,,12675
36047,36103,Directed,49812,,,12644
28059,28047,Directed,41125,,,12642
13097,13067,Directed,20400,,,12575
42101,34007,Directed,63605,,,12569
19049,19153,Directed,28316,,,12532
23005,23031,Directed,33049,,,12521
25025,25023,Directed,35998,,,12489
39165,39017,Directed,58725,,,12489
37063,37135,Directed,53430,,,12419
33011,33013,Directed,45829,,,12407
6107,6019,Directed,9406,,,12371
17031,4013,Directed,23791,,,12369
9003,9007,Directed,11716,,,12354
51059,24031,Directed,76006,,,12303
48439,48201,Directed,73186,,,12291
6001,6067,Directed,4182,,,12288
12015,12115,Directed,13652,,,12284
8001,8123,Directed,9740,,,12279
51770,51161,Directed,78489,,,12239
6019,6107,Directed,4743,,,12224
39151,39153,Directed,58435,,,12224
4013,6059,Directed,1946,,,12217
34031,34013,Directed,47787,,,12213
51059,11001,Directed,76007,,,12182
24027,24003,Directed,34107,,,12124
28047,28059,Directed,40930,,,12116
48085,48439,Directed,69285,,,12109
12095,12011,Directed,16549,,,12102
51510,51013,Directed,77528,,,12096
9007,9003,Directed,11967,,,12082
29037,29095,Directed,42074,,,12060
25005,25021,Directed,35096,,,12054
51550,51710,Directed,77694,,,12033
4005,4013,Directed,1848,,,12014
34039,34035,Directed,48050,,,12009
24017,24033,Directed,33901,,,11995
13135,13067,Directed,20981,,,11988
12071,12086,Directed,15231,,,11950
48113,48453,Directed,69628,,,11948
11001,51059,Directed,12614,,,11933
22033,22005,Directed,32000,,,11905
42045,42091,Directed,62466,,,11890
24003,24027,Directed,33433,,,11887
17163,17119,Directed,25705,,,11883
35013,48141,Directed,48466,,,11874
12057,12095,Directed,14688,,,11850
33013,33011,Directed,45951,,,11848
53033,6037,Directed,79258,,,11838
6059,32003,Directed,6173,,,11835
27037,27139,Directed,39281,,,11812
36081,34017,Directed,51339,,,11803
48245,48201,Directed,71849,,,11798
21029,21111,Directed,30526,,,11781
23031,23005,Directed,33350,,,11760
34031,34027,Directed,47786,,,11752
37081,37067,Directed,53751,,,11750
8013,8123,Directed,10031,,,11739
17097,17111,Directed,24985,,,11734
34007,42101,Directed,46502,,,11734
51683,51153,Directed,78001,,,11713
6077,6085,Directed,8288,,,11711
48201,48439,Directed,71045,,,11703
1089,1083,Directed,746,,,11672
24033,51059,Directed,34484,,,11653
12115,12015,Directed,18334,,,11634
12086,12071,Directed,15973,,,11627
36103,36061,Directed,52007,,,11623
44007,25005,Directed,64275,,,11583
41053,41047,Directed,61031,,,11564
41047,41053,Directed,60750,,,11548
6037,17031,Directed,5162,,,11519
48453,48021,Directed,73740,,,11495
42029,42045,Directed,62100,,,11477
17179,17143,Directed,25889,,,11457
6059,4013,Directed,6174,,,11448
13215,1113,Directed,21816,,,11394
6095,6067,Directed,9074,,,11391
26147,26099,Directed,38379,,,11370
51740,51550,Directed,78341,,,11369
51153,51179,Directed,77047,,,11361
51550,51740,Directed,77695,,,11342
34013,34031,Directed,46677,,,11321
26099,26147,Directed,37524,,,11314
12111,12099,Directed,18168,,,11278
17119,17163,Directed,25398,,,11258
1073,1115,Directed,465,,,11257
24031,24027,Directed,34217,,,11245
5119,5085,Directed,3817,,,11222
8123,8001,Directed,11464,,,11211
6067,6001,Directed,6938,,,11199
12111,12085,Directed,18167,,,11152
6037,6067,Directed,5163,,,11127
12127,12095,Directed,18725,,,11110
37051,37093,Directed,53123,,,11110
33015,25009,Directed,45995,,,11094
36103,36047,Directed,52008,,,11094
36001,36091,Directed,48830,,,11066
36001,36093,Directed,48831,,,11050
33011,25017,Directed,45830,,,11029
51161,51770,Directed,77225,,,11025
28121,28049,Directed,41582,,,11017
1097,1003,Directed,903,,,11015
12095,12057,Directed,16552,,,11015
8059,8035,Directed,10932,,,11001
36061,36103,Directed,50560,,,10985
6067,6037,Directed,6937,,,10981
42041,42043,Directed,62294,,,10970
46083,46099,Directed,66053,,,10956
39113,39165,Directed,58047,,,10946
42091,42045,Directed,63310,,,10883
8013,8031,Directed,10030,,,10868
5125,5119,Directed,3974,,,10862
39165,39061,Directed,58726,,,10856
17031,36061,Directed,23790,,,10753
28089,28049,Directed,41396,,,10734
13089,13247,Directed,20110,,,10715
37067,37081,Directed,53569,,,10677
9001,36061,Directed,11522,,,10669
18043,18019,Directed,26577,,,10634
4013,4005,Directed,1945,,,10622
36081,36119,Directed,51340,,,10610
39103,39035,Directed,57958,,,10606
12095,12127,Directed,16548,,,10597
42019,42003,Directed,61947,,,10589
34023,34017,Directed,47192,,,10573
24021,24031,Directed,33958,,,10570
34013,34023,Directed,46678,,,10559
51059,24033,Directed,76008,,,10557
48201,48291,Directed,71047,,,10516
51087,51085,Directed,76498,,,10516
13135,13139,Directed,20983,,,10509
34013,34003,Directed,46679,,,10508
26125,26093,Directed,37886,,,10484
36047,34017,Directed,49813,,,10482
17097,55059,Directed,24984,,,10451
34003,34013,Directed,46193,,,10445
27171,27053,Directed,40650,,,10435
12057,12011,Directed,14690,,,10428
32003,6059,Directed,44874,,,10423
17089,17093,Directed,24816,,,10419
32003,6071,Directed,44875,,,10418
34021,34005,Directed,47093,,,10410
26125,26049,Directed,37883,,,10393
12053,12101,Directed,14600,,,10371
45091,37119,Directed,65847,,,10365
33015,33017,Directed,45996,,,10361
35045,35031,Directed,48707,,,10344
37071,37119,Directed,53683,,,10344
17111,17097,Directed,25235,,,10332
48453,48113,Directed,73739,,,10327
36081,34003,Directed,51341,,,10318
1101,1051,Directed,1026,,,10310
6041,6097,Directed,5811,,,10268
48397,48113,Directed,72983,,,10261
18163,18173,Directed,27934,,,10256
6085,6067,Directed,8688,,,10227
25023,25025,Directed,35909,,,10224
6055,6095,Directed,6095,,,10223
9009,9007,Directed,12007,,,10221
15003,6073,Directed,22555,,,10209
20209,29095,Directed,30383,,,10196
6085,6087,Directed,8690,,,10163
6087,6053,Directed,8926,,,10125
29095,20209,Directed,42498,,,10076
20173,20015,Directed,30160,,,10075
6073,6085,Directed,7509,,,10028
42091,42011,Directed,63311,,,10018
35031,35045,Directed,48605,,,9989
6037,6019,Directed,5167,,,9981
45007,45045,Directed,64507,,,9979
27139,27037,Directed,40401,,,9975
27139,27053,Directed,40400,,,9963
6095,6055,Directed,9075,,,9930
6065,32003,Directed,6632,,,9928
17093,17089,Directed,24947,,,9925
12095,12009,Directed,16551,,,9920
6085,6073,Directed,8689,,,9897
25005,44007,Directed,35097,,,9871
17161,19163,Directed,25663,,,9854
22063,22033,Directed,32415,,,9854
6083,6111,Directed,8586,,,9842
18097,18059,Directed,27145,,,9842
36093,36001,Directed,51913,,,9815
45045,45007,Directed,65050,,,9797
47189,47037,Directed,68117,,,9790
6001,6095,Directed,4183,,,9773
37065,37127,Directed,53558,,,9765
48061,48215,Directed,69160,,,9753
22051,22103,Directed,32189,,,9743
6067,6095,Directed,6939,,,9737
13247,13217,Directed,22181,,,9722
27019,27053,Directed,39166,,,9722
26163,26115,Directed,38647,,,9720
36075,36067,Directed,51269,,,9716
34021,34023,Directed,47094,,,9712
48201,48071,Directed,71048,,,9704
55079,55101,Directed,81930,,,9673
39099,39155,Directed,57891,,,9672
20015,20173,Directed,29353,,,9647
17089,17111,Directed,24817,,,9644
