Source,Target,Type,id,label,timeset,weight
17197,17043,Directed,58217,,,95677
6029,6037,Directed,72932,,,95534
51760,51041,Directed,7247,,,94760
25025,25009,Directed,49487,,,94637
34007,34005,Directed,32572,,,94483
39035,39153,Directed,24354,,,94477
26081,26139,Directed,44828,,,93987
39113,39057,Directed,26031,,,93779
34005,34007,Directed,32429,,,93376
47037,47187,Directed,14752,,,93001
34039,34013,Directed,34145,,,92474
1117,1073,Directed,81016,,,92068
12021,12071,Directed,64743,,,91959
48201,48453,Directed,11188,,,91626
8059,8005,Directed,71475,,,91207
8005,8059,Directed,70342,,,91146
25023,25021,Directed,49381,,,91052
24031,24021,Directed,47642,,,90821
24005,24025,Directed,47078,,,90546
27123,27003,Directed,43384,,,90144
13067,13223,Directed,61156,,,89706
48113,48139,Directed,9837,,,89592
34017,34013,Directed,32941,,,89544
6113,6067,Directed,77530,,,89421
42017,42101,Directed,18964,,,89386
49011,49035,Directed,7733,,,88666
42003,42129,Directed,18474,,,88606
18081,18097,Directed,54420,,,88503
40109,40017,Directed,23240,,,88351
48113,48257,Directed,9839,,,88275
6085,6075,Directed,76479,,,88217
51650,51700,Directed,6773,,,88090
39035,39085,Directed,24356,,,88080
24033,24017,Directed,47898,,,87827
12081,12115,Directed,66518,,,87511
37119,37025,Directed,37332,,,86787
13089,13067,Directed,61570,,,86349
27163,27123,Directed,43793,,,86108
4013,4019,Directed,77774,,,85846
48439,48367,Directed,13296,,,85753
42091,42029,Directed,20537,,,85722
29095,29047,Directed,40986,,,85374
17089,17043,Directed,56999,,,85351
51700,51650,Directed,6928,,,85227
48381,48375,Directed,13041,,,85192
4013,6037,Directed,77775,,,84974
6001,6081,Directed,72108,,,84805
34003,34017,Directed,32250,,,84802
6085,6077,Directed,76477,,,84594
34035,34023,Directed,33986,,,84131
48251,48439,Directed,12104,,,83977
34023,34025,Directed,33257,,,83907
12117,12127,Directed,68542,,,83801
45015,45019,Directed,16954,,,83575
37183,37101,Directed,38384,,,83421
12057,12105,Directed,65762,,,83136
6013,6095,Directed,72457,,,82849
22017,22015,Directed,49953,,,82687
36119,36061,Directed,30605,,,82087
16027,16001,Directed,58642,,,81967
41067,41005,Directed,22467,,,81821
18089,18127,Directed,54494,,,81720
6073,4013,Directed,75330,,,81475
26139,26081,Directed,45767,,,81120
42045,42029,Directed,19688,,,80947
47149,47037,Directed,15793,,,80400
37183,37063,Directed,38385,,,80264
5143,5007,Directed,79733,,,80112
6067,6113,Directed,74821,,,79772
29099,29189,Directed,41209,,,79760
48453,48201,Directed,13844,,,79750
9003,9013,Directed,69587,,,79534
36119,9001,Directed,30607,,,79519
13121,13117,Directed,62074,,,79506
39035,39103,Directed,24357,,,79306
51550,51810,Directed,6630,,,79280
45019,45035,Directed,17026,,,79137
36059,36061,Directed,28452,,,79026
13245,13073,Directed,63441,,,78847
41005,41067,Directed,21465,,,78483
21117,21015,Directed,52093,,,78384
22015,22017,Directed,49911,,,78372
44003,44007,Directed,18206,,,78217
39025,39061,Directed,24237,,,78135
48029,48187,Directed,8759,,,78035
39045,39049,Directed,24751,,,78035
34015,34007,Directed,32889,,,77831
48113,48201,Directed,9836,,,77818
25009,33015,Directed,48584,,,77401
9009,9003,Directed,69875,,,77331
6077,6099,Directed,76054,,,77285
34029,34025,Directed,33750,,,77218
13089,13063,Directed,61571,,,77160
4013,4025,Directed,77776,,,76899
53053,53067,Directed,3411,,,76821
25023,25005,Directed,49382,,,76769
36029,36063,Directed,27557,,,76605
13067,13089,Directed,61155,,,76586
12101,12103,Directed,67642,,,76429
35043,35001,Directed,32000,,,76373
48201,48113,Directed,11189,,,75206
36061,6037,Directed,28662,,,74916
51041,51760,Directed,4845,,,74810
6071,6073,Directed,75059,,,74681
39049,39089,Directed,24791,,,73668
36103,36081,Directed,30155,,,73503
39093,39035,Directed,25669,,,73466
20209,20091,Directed,53658,,,73120
6037,6085,Directed,73146,,,72968
25017,33011,Directed,48932,,,72857
42129,42003,Directed,21229,,,72661
26065,26045,Directed,44520,,,72538
27037,27123,Directed,42505,,,72272
48209,48453,Directed,11717,,,72142
12109,12031,Directed,68250,,,71862
34017,36061,Directed,32942,,,71189
8069,8123,Directed,71678,,,70969
42029,42091,Directed,19315,,,70956
18063,18097,Directed,54289,,,70920
12069,12095,Directed,66133,,,70900
12105,12057,Directed,68083,,,70819
47037,47165,Directed,14753,,,70672
19153,19049,Directed,59692,,,70138
34023,34039,Directed,33258,,,69900
36063,36029,Directed,28914,,,69153
39095,39173,Directed,25731,,,69096
6077,6001,Directed,76056,,,69044
6067,6017,Directed,74822,,,68949
37119,45091,Directed,37334,,,68566
6037,6001,Directed,73147,,,68521
6099,6077,Directed,77141,,,68483
40143,40145,Directed,23680,,,68441
29047,29095,Directed,40637,,,68424
6085,6067,Directed,76478,,,68284
39061,39165,Directed,25227,,,68158
36061,34003,Directed,28663,,,68119
6073,32003,Directed,75329,,,68021
12095,12105,Directed,66968,,,67784
17031,6037,Directed,55879,,,67705
6085,6037,Directed,76482,,,67528
39153,39035,Directed,26537,,,67031
28033,47157,Directed,39327,,,67020
33015,33011,Directed,34574,,,66883
9013,9003,Directed,70164,,,66881
36001,36083,Directed,26911,,,66765
32003,4013,Directed,30830,,,66704
51013,51510,Directed,4587,,,66552
29165,29047,Directed,41518,,,66461
36061,36059,Directed,28664,,,66323
48113,48397,Directed,9840,,,66165
21111,21029,Directed,51872,,,66146
33011,33015,Directed,34408,,,65941
42003,42125,Directed,18475,,,65722
6001,6067,Directed,72107,,,65634
24003,24005,Directed,46874,,,65621
12071,12021,Directed,66189,,,65595
47037,47189,Directed,14754,,,65440
12033,12113,Directed,65457,,,65379
21015,21117,Directed,51227,,,65302
4013,6073,Directed,77777,,,65103
6081,6013,Directed,76211,,,65102
27003,27123,Directed,42236,,,64829
6075,6085,Directed,75884,,,64818
25005,25023,Directed,48492,,,64804
34013,34017,Directed,32749,,,64785
6077,6067,Directed,76055,,,64741
24003,24033,Directed,46875,,,64616
6001,6037,Directed,72109,,,64541
39085,39035,Directed,25575,,,64501
12099,12086,Directed,67342,,,64353
25009,25025,Directed,48585,,,64244
34023,34021,Directed,33259,,,64216
6059,4013,Directed,74161,,,64216
25021,25005,Directed,49223,,,64139
47187,47037,Directed,16340,,,63948
26045,26065,Directed,44241,,,63889
5007,5143,Directed,78883,,,63709
39017,39165,Directed,24085,,,63620
29095,29037,Directed,40987,,,63566
6073,6071,Directed,75331,,,63557
34017,34023,Directed,32943,,,63543
20091,20209,Directed,52936,,,63501
27053,27171,Directed,42712,,,63454
51013,11001,Directed,4588,,,63438
24005,24003,Directed,47080,,,63353
6075,6037,Directed,75882,,,63307
40017,40109,Directed,22682,,,63300
6059,32003,Directed,74160,,,63246
17031,4013,Directed,55880,,,63188
48367,48439,Directed,12910,,,63120
48029,48201,Directed,8758,,,63068
6071,32003,Directed,75060,,,63018
51087,51041,Directed,5493,,,62893
13057,13067,Directed,60922,,,62808
24031,51059,Directed,47643,,,62804
36083,36001,Directed,29703,,,62741
12099,12111,Directed,67343,,,62680
22033,22063,Directed,50096,,,62661
48201,48029,Directed,11190,,,62610
6013,6075,Directed,72458,,,62567
24005,24027,Directed,47079,,,62276
37179,37119,Directed,38357,,,62178
6095,6013,Directed,76913,,,62083
36085,36047,Directed,29752,,,61964
13063,13089,Directed,61057,,,61906
53067,53053,Directed,3995,,,61774
24025,24005,Directed,47455,,,61658
6075,6041,Directed,75883,,,61636
27053,27139,Directed,42710,,,61466
13067,13097,Directed,61158,,,61232
27053,27019,Directed,42711,,,61219
29077,29043,Directed,40831,,,61202
39133,39153,Directed,26289,,,61099
24027,24005,Directed,47518,,,61016
39173,39095,Directed,26863,,,60947
39153,39133,Directed,26538,,,60844
9003,9009,Directed,69589,,,60736
25025,25023,Directed,49488,,,60723
4025,4013,Directed,78767,,,60629
48099,48027,Directed,9776,,,60470
34025,34023,Directed,33434,,,60375
24033,24027,Directed,47899,,,60299
39153,39151,Directed,26539,,,60298
6037,6075,Directed,73149,,,60274
51153,51179,Directed,6007,,,60226
29047,29165,Directed,40638,,,60221
45045,45083,Directed,17370,,,60220
34013,34027,Directed,32748,,,60210
28049,28121,Directed,39566,,,60127
5119,5125,Directed,79463,,,60084
53005,53021,Directed,2470,,,60037
6037,36061,Directed,73150,,,59758
8031,8035,Directed,70766,,,59618
12086,12095,Directed,64867,,,59600
42101,34007,Directed,20834,,,59474
6085,6013,Directed,76480,,,59163
22071,48201,Directed,50592,,,58938
53011,41051,Directed,2572,,,58905
12127,12117,Directed,68748,,,58364
11001,51013,Directed,69173,,,58251
40143,40131,Directed,23678,,,58061
48029,48453,Directed,8757,,,58014
6037,53033,Directed,73151,,,57975
51710,51550,Directed,7045,,,57826
42043,42041,Directed,19604,,,57684
45035,45015,Directed,17277,,,57673
55139,55087,Directed,2382,,,57517
33011,33013,Directed,34409,,,57223
48029,48091,Directed,8761,,,57211
12097,12105,Directed,67272,,,57112
17111,17031,Directed,57456,,,56993
48027,48099,Directed,8537,,,56978
46099,46083,Directed,16608,,,56919
36047,36103,Directed,27943,,,56843
42003,42019,Directed,18476,,,56811
6037,48201,Directed,73157,,,56713
45035,45019,Directed,17276,,,56677
6017,6067,Directed,72660,,,56146
4013,32003,Directed,77778,,,56055
24510,24003,Directed,48250,,,55860
37025,37119,Directed,35989,,,55716
28049,28089,Directed,39567,,,55679
26125,26049,Directed,45429,,,55587
37119,37071,Directed,37333,,,55566
48439,48085,Directed,13297,,,55526
37101,37183,Directed,37243,,,55363
39089,39049,Directed,25631,,,55361
12011,12095,Directed,64253,,,55161
55087,55139,Directed,1829,,,54716
8059,8035,Directed,71476,,,54569
45083,45045,Directed,18034,,,54542
26099,26147,Directed,45094,,,54519
48139,48113,Directed,10523,,,54415
12113,12033,Directed,68353,,,54182
21047,47125,Directed,51384,,,53960
17097,17111,Directed,57151,,,53942
53021,53005,Directed,2726,,,53788
34039,34035,Directed,34146,,,53777
48453,48021,Directed,13845,,,53773
23005,23031,Directed,46509,,,53704
48187,48029,Directed,11113,,,53567
36061,9001,Directed,28667,,,53535
37135,37063,Directed,38004,,,53418
39165,39017,Directed,26768,,,53410
40143,40037,Directed,23679,,,53394
40145,40143,Directed,23883,,,53384
36059,36047,Directed,28453,,,53248
34017,34039,Directed,32944,,,53205
8001,8123,Directed,70221,,,53178
13151,13063,Directed,62774,,,53011
17143,17179,Directed,57776,,,52962
51059,24033,Directed,5022,,,52897
51059,24031,Directed,5021,,,52827
34031,34027,Directed,33864,,,52823
25015,25013,Directed,48877,,,52813
12105,12095,Directed,68084,,,52711
6085,6099,Directed,76481,,,52648
25013,25015,Directed,48764,,,52598
26125,26093,Directed,45430,,,52571
9003,9007,Directed,69588,,,52417
39151,39153,Directed,26444,,,52332
12101,12053,Directed,67643,,,52230
6095,6067,Directed,76914,,,52204
17043,17093,Directed,56514,,,52174
13073,13245,Directed,61459,,,52026
29043,29077,Directed,40613,,,51916
48453,48029,Directed,13846,,,51838
48113,48453,Directed,9838,,,51812
12086,12071,Directed,64872,,,51811
18127,18089,Directed,55116,,,51799
12085,12111,Directed,66686,,,51784
27037,27139,Directed,42506,,,51775
34003,36061,Directed,32251,,,51585
24003,24510,Directed,46877,,,51546
42045,42091,Directed,19690,,,51530
8123,8069,Directed,72048,,,51525
8013,8123,Directed,70556,,,51369
11001,51059,Directed,69174,,,51307
40037,40143,Directed,22920,,,51213
42091,42045,Directed,20538,,,51156
13067,13135,Directed,61157,,,51146
51770,51161,Directed,7338,,,51022
24027,24003,Directed,47519,,,50998
48141,35013,Directed,10550,,,50965
42125,42003,Directed,21172,,,50789
34031,34013,Directed,33865,,,50782
4005,4013,Directed,77681,,,50591
6047,6099,Directed,73891,,,50510
24031,24027,Directed,47644,,,50457
34021,34005,Directed,33144,,,50453
47165,47037,Directed,16231,,,50328
6067,6077,Directed,74823,,,49783
22051,22103,Directed,50301,,,49778
51041,51087,Directed,4846,,,49697
17097,55059,Directed,57152,,,49553
12095,12127,Directed,66966,,,49514
39113,39165,Directed,26032,,,49348
12015,12115,Directed,64611,,,49240
24003,24027,Directed,46876,,,48915
6099,6047,Directed,77142,,,48801
12086,12057,Directed,64868,,,48749
51059,11001,Directed,5020,,,48726
9007,9003,Directed,69829,,,48557
51087,51085,Directed,5494,,,48518
45015,45035,Directed,16955,,,48500
6083,6111,Directed,76363,,,48378
6037,6067,Directed,73153,,,48356
40131,40143,Directed,23603,,,48161
13223,13067,Directed,63361,,,48146
41047,41053,Directed,22082,,,48080
37081,37067,Directed,36917,,,48063
48257,48113,Directed,12143,,,48032
22033,22005,Directed,50097,,,48015
25005,25021,Directed,48494,,,47889
36103,36061,Directed,30156,,,47864
6039,6019,Directed,73739,,,47855
51510,51013,Directed,6482,,,47815
6001,6099,Directed,72110,,,47805
13135,13067,Directed,62436,,,47737
35013,48141,Directed,31779,,,47673
53033,6037,Directed,2846,,,47661
28047,28059,Directed,39449,,,47579
23031,23005,Directed,46794,,,47522
42029,42045,Directed,19316,,,47471
6019,6039,Directed,72714,,,47423
6107,6019,Directed,77273,,,47396
12105,12097,Directed,68085,,,47353
21029,21111,Directed,51305,,,47276
24033,51059,Directed,47900,,,47210
48245,48201,Directed,12031,,,47182
48439,48201,Directed,13298,,,47121
13135,13139,Directed,62437,,,47080
6085,6073,Directed,76484,,,47045
12099,12085,Directed,67341,,,46927
48085,48439,Directed,9524,,,46898
8035,8031,Directed,70965,,,46848
32003,6073,Directed,30831,,,46693
13121,13057,Directed,62075,,,46690
17163,17119,Directed,57936,,,46657
6041,6097,Directed,73771,,,46632
48201,48439,Directed,11191,,,46473
29037,29095,Directed,40582,,,46462
12011,12111,Directed,64255,,,46364
1073,1115,Directed,80278,,,46288
44007,25005,Directed,18295,,,46243
39103,39035,Directed,25945,,,46240
13135,13013,Directed,62439,,,46210
9009,9007,Directed,69876,,,46108
6085,6087,Directed,76483,,,45903
34013,34031,Directed,32750,,,45814
34013,34023,Directed,32751,,,45726
13089,13247,Directed,61572,,,45629
51740,51550,Directed,7201,,,45611
36001,36091,Directed,26912,,,45610
36119,36079,Directed,30608,,,45604
51550,51710,Directed,6632,,,45397
17179,17143,Directed,58113,,,45367
36081,34003,Directed,29449,,,45297
6037,17031,Directed,73154,,,45294
36001,36093,Directed,26913,,,45288
19049,19153,Directed,59181,,,45278
36081,34017,Directed,29451,,,45230
35045,35031,Directed,32035,,,45106
6019,6107,Directed,72715,,,45020
48201,48291,Directed,11193,,,44974
48453,48113,Directed,13847,,,44934
36061,36103,Directed,28666,,,44933
42091,42011,Directed,20539,,,44884
26049,26125,Directed,44288,,,44852
5119,5085,Directed,79464,,,44835
18097,18059,Directed,54667,,,44790
51161,51770,Directed,6193,,,44721
33013,33011,Directed,34534,,,44721
33015,33017,Directed,34575,,,44680
28059,28047,Directed,39669,,,44625
36081,36119,Directed,29450,,,44613
51550,51740,Directed,6631,,,44585
17089,17093,Directed,57003,,,44525
17089,17111,Directed,57001,,,44443
24017,24033,Directed,47340,,,44369
34023,34029,Directed,33260,,,44332
37063,37135,Directed,36573,,,44241
42041,42043,Directed,19522,,,44239
26147,26099,Directed,45886,,,44112
41053,41047,Directed,22365,,,44059
24005,24013,Directed,47081,,,44037
34003,34013,Directed,32252,,,43991
55079,55101,Directed,1587,,,43967
26163,26115,Directed,46159,,,43945
37051,37085,Directed,36244,,,43854
9001,36061,Directed,69359,,,43820
47157,47047,Directed,15876,,,43717
4013,4005,Directed,77779,,,43612
6013,6067,Directed,72459,,,43481
8014,8001,Directed,96140,,,43351
6065,32003,Directed,74607,,,43300
18043,18019,Directed,54091,,,43275
6001,6095,Directed,72111,,,43246
6065,4013,Directed,74608,,,43236
25005,44007,Directed,48493,,,43192
39155,39099,Directed,26680,,,42807
45045,45007,Directed,17369,,,42767
8013,8031,Directed,70555,,,42672
53033,53035,Directed,2845,,,42649
34007,42101,Directed,32574,,,42585
26163,26093,Directed,46158,,,42415
12115,12015,Directed,68407,,,42324
39099,39155,Directed,25874,,,42297
49035,49045,Directed,7870,,,42206
13097,13067,Directed,61889,,,42190
17119,17163,Directed,57618,,,42169
17111,17097,Directed,57457,,,42035
33011,25017,Directed,34410,,,41978
37051,37093,Directed,36243,,,41889
12111,12085,Directed,68294,,,41874
34013,34003,Directed,32752,,,41834
9009,9005,Directed,69877,,,41816
35031,35045,Directed,31928,,,41748
28121,28049,Directed,40082,,,41624
20209,29095,Directed,53659,,,41575
33015,25009,Directed,34576,,,41566
51683,51153,Directed,6904,,,41555
37067,37081,Directed,36723,,,41550
1097,1003,Directed,80718,,,41500
15003,6073,Directed,60193,,,41307
36047,34017,Directed,27944,,,41192
39165,39061,Directed,26770,,,41163
1101,1051,Directed,80833,,,41116
4013,6059,Directed,77780,,,41114
12095,12009,Directed,66967,,,41073
37071,37119,Directed,36848,,,41008
28089,28049,Directed,39908,,,41008
39061,21117,Directed,25228,,,40865
20173,20015,Directed,53407,,,40713
21111,21185,Directed,51873,,,40702
36119,36027,Directed,30609,,,40695
18163,18173,Directed,55465,,,40641
55079,55131,Directed,1585,,,40617
24021,24043,Directed,47386,,,40575
13247,13217,Directed,63539,,,40520
6037,6019,Directed,73158,,,40463
53035,53033,Directed,3209,,,40379
53033,4013,Directed,2847,,,40247
25023,25025,Directed,49383,,,40176
6037,6083,Directed,73152,,,40110
42045,10003,Directed,19691,,,40089
34003,34027,Directed,32253,,,40068
47125,21047,Directed,15614,,,39865
36093,36001,Directed,30050,,,39820
51153,51683,Directed,6008,,,39744
6071,4013,Directed,75061,,,39660
5125,5119,Directed,79633,,,39658
42003,42007,Directed,18477,,,39632
34027,34037,Directed,33592,,,39620
12095,12086,Directed,66971,,,39560
8123,8001,Directed,72050,,,39539
12095,12011,Directed,66969,,,39340
6077,6085,Directed,76057,,,39301
6067,6037,Directed,74824,,,39293
46083,46099,Directed,16581,,,39245
17031,36061,Directed,55881,,,39243
12127,12095,Directed,68749,,,39217
36103,36047,Directed,30157,,,39190
55079,55089,Directed,1586,,,39189
6095,6055,Directed,76915,,,39079
13215,1113,Directed,63217,,,39054
10003,10001,Directed,68980,,,39045
42019,42003,Directed,19143,,,39016
37065,37127,Directed,36706,,,38999
18019,18043,Directed,53892,,,38985
