id,label,timeset,state,totalMig,totalNonMig,population,poverty
4007,Gila County,,AZ,4168,51639,55807,17.4
4009,Graham County,,AZ,2103,25702,27805,22.5
4011,Greenlee County,,AZ,853,7977,8830,10.2
4012,La Paz County,,AZ,1509,13952,15461,20.7
4013,Maricopa County,,AZ,153048,3334471,3487519,11.9
4015,Mohave County,,AZ,11406,156492,167898,15.7
4017,Navajo County,,AZ,7335,90033,97368,24.3
4019,Pima County,,AZ,45304,895019,940323,14.1
4021,Pinal County,,AZ,12924,148392,161316,16.3
4023,Santa Cruz County,,AZ,2652,45720,48372,19.4
4025,Yavapai County,,AZ,12511,174879,187390,12.6
4027,Yuma County,,AZ,10865,171376,182241,19.7
5001,Arkansas County,,AR,1249,22117,23366,17.3
5003,Ashley County,,AR,1315,25107,26422,17.2
5005,Baxter County,,AR,2584,41157,43741,14.2
5007,Benton County,,AR,12510,182626,195136,10.2
5009,Boone County,,AR,2624,37162,39786,15.6
5011,Bradley County,,AR,720,11950,12670,21.0
5013,Calhoun County,,AR,390,5652,6042,14.2
5015,Carroll County,,AR,1905,25101,27006,16.7
5017,Chicot County,,AR,1104,12942,14046,30.6
5019,Clark County,,AR,1733,22901,24634,17.8
5021,Clay County,,AR,1133,17069,18202,17.4
5023,Cleburne County,,AR,1950,29418,31368,15.2
5025,Cleveland County,,AR,602,9699,10301,13.7
5027,Columbia County,,AR,1609,25803,27412,20.0
5029,Conway County,,AR,1331,22652,23983,16.5
5031,Craighead County,,AR,5875,84672,90547,15.7
5033,Crawford County,,AR,4331,57980,62311,14.4
5035,Crittenden County,,AR,3754,54334,58088,22.3
5037,Cross County,,AR,1472,20209,21681,19.4
5039,Dallas County,,AR,606,8138,8744,20.1
5041,Desha County,,AR,1179,16083,17262,22.8
5043,Drew County,,AR,1264,18150,19414,18.6
5045,Faulkner County,,AR,6846,96735,103581,12.3
5047,Franklin County,,AR,1201,17174,18375,17.3
5049,Fulton County,,AR,967,12187,13154,21.6
5051,Garland County,,AR,5457,99309,104766,16.2
5053,Grant County,,AR,1466,20941,22407,10.8
5055,Greene County,,AR,2135,39275,41410,14.8
5057,Hempstead County,,AR,1686,24802,26488,19.9
5059,Hot Spring County,,AR,1952,28135,30087,15.6
5061,Howard County,,AR,889,14131,15020,17.3
5063,Independence County,,AR,2225,37666,39891,15.3
5065,Izard County,,AR,774,11440,12214,20.0
5067,Jackson County,,AR,1182,17496,18678,22.6
5069,Jefferson County,,AR,5200,83101,88301,21.1
5071,Johnson County,,AR,1414,22872,24286,18.0
5073,Lafayette County,,AR,491,7492,7983,23.2
5075,Lawrence County,,AR,1264,17592,18856,19.3
5077,Lee County,,AR,977,10108,11085,33.5
5079,Lincoln County,,AR,637,9017,9654,29.4
5081,Little River County,,AR,860,13913,14773,16.4
5083,Logan County,,AR,1404,22653,24057,16.8
5085,Lonoke County,,AR,5362,61484,66846,10.7
5087,Madison County,,AR,1090,14629,15719,18.3
5089,Marion County,,AR,1263,15090,16353,19.5
5091,Miller County,,AR,3686,39848,43534,19.1
5093,Mississippi County,,AR,3541,50818,54359,22.7
5095,Monroe County,,AR,704,9748,10452,24.7
5097,Montgomery County,,AR,570,8689,9259,19.6
5099,Nevada County,,AR,723,9639,10362,19.6
5101,Newton County,,AR,591,7799,8390,21.4
5103,Ouachita County,,AR,1651,28656,30307,18.6
5105,Perry County,,AR,818,10004,10822,15.9
5107,Phillips County,,AR,1666,24568,26234,29.7
5109,Pike County,,AR,756,9341,10097,15.8
5111,Poinsett County,,AR,1594,24257,25851,21.3
5113,Polk County,,AR,1316,19838,21154,20.5
5115,Pope County,,AR,4018,53871,57889,16.1
5117,Prairie County,,AR,612,9312,9924,16.4
5119,Pulaski County,,AR,27566,396655,424221,14.0
5121,Randolph County,,AR,1035,17827,18862,18.9
5123,St. Francis County,,AR,1917,25208,27125,28.1
5125,Saline County,,AR,5372,76120,81492,9.2
5127,Scott County,,AR,884,11539,12423,20.0
5129,Searcy County,,AR,439,6484,6923,25.4
5131,Sebastian County,,AR,9446,119515,128961,14.9
5133,Sevier County,,AR,1004,14866,15870,19.4
5135,Sharp County,,AR,1211,12469,13680,22.2
5137,Stone County,,AR,697,11600,12297,21.1
5139,Union County,,AR,2690,48632,51322,16.9
5141,Van Buren County,,AR,953,13497,14450,18.7
5143,Washington County,,AR,13493,154388,167881,14.2
5145,White County,,AR,4324,64687,69011,16.6
5147,Woodruff County,,AR,564,7656,8220,23.9
5149,Yell County,,AR,1674,20108,21782,16.5
6001,Alameda County,,CA,134407,1560311,1694718,9.7
6003,Alpine County,,CA,164,1070,1234,15.6
6005,Amador County,,CA,2281,36019,38300,9.4
6007,Butte County,,CA,11458,197578,209036,16.4
6009,Calaveras County,,CA,2821,44141,46962,9.7
6011,Colusa County,,CA,1246,21072,22318,13.2
6013,Contra Costa County,,CA,73991,1072062,1146053,6.7
6015,Del Norte County,,CA,1616,21557,23173,21.1
6017,El Dorado County,,CA,13016,177612,190628,7.1
6019,Fresno County,,CA,29554,834382,863936,21.0
6021,Glenn County,,CA,1664,28154,29818,15.4
6023,Humboldt County,,CA,7666,125150,132816,15.5
6025,Imperial County,,CA,8364,174349,182713,21.9
6027,Inyo County,,CA,1538,20444,21982,9.9
6029,Kern County,,CA,27672,676878,704550,18.3
6031,Kings County,,CA,9655,117107,126762,19.6
6033,Lake County,,CA,3779,54472,58251,15.8
6035,Lassen County,,CA,2057,25929,27986,16.9
6037,Los Angeles County,,CA,363389,9964082,10327471,17.3
6039,Madera County,,CA,7074,116001,123075,20.5
6041,Marin County,,CA,20281,250538,270819,6.8
6043,Mariposa County,,CA,1299,17111,18410,11.7
6045,Mendocino County,,CA,4461,90205,94666,14.6
6047,Merced County,,CA,12470,222257,234727,18.8
6049,Modoc County,,CA,610,8697,9307,16.9
6051,Mono County,,CA,1617,11457,13074,8.1
6053,Monterey County,,CA,32538,420775,453313,13.3
6055,Napa County,,CA,9694,145585,155279,7.0
6057,Nevada County,,CA,7550,104657,112207,7.6
6059,Orange County,,CA,173812,3142505,3316317,10.2
6061,Placer County,,CA,22676,302275,324951,5.5
6063,Plumas County,,CA,1706,21618,23324,9.8
6065,Riverside County,,CA,92523,1692766,1785289,12.9
6067,Sacramento County,,CA,73285,1367978,1441263,12.7
6069,San Benito County,,CA,5131,60532,65663,8.8
6071,San Bernardino County,,CA,113819,1794718,1908537,15.7
6073,San Diego County,,CA,192104,3149849,3341953,10.9
6075,San Francisco County,,CA,89410,817933,907343,10.7
6077,San Joaquin County,,CA,32782,614315,647097,14.2
6079,San Luis Obispo County,,CA,15659,251451,267110,10.7
6081,San Mateo County,,CA,72529,781240,853769,5.9
6083,Santa Barbara County,,CA,28621,412185,440806,12.4
6085,Santa Clara County,,CA,138619,1905506,2044125,7.8
6087,Santa Cruz County,,CA,20246,270478,290724,10.6
6089,Shasta County,,CA,8525,176395,184920,13.4
6091,Sierra County,,CA,247,3407,3654,9.7
6093,Siskiyou County,,CA,2656,43546,46202,15.6
6095,Solano County,,CA,35702,428689,464391,7.9
6097,Sonoma County,,CA,27298,509886,537184,7.5
6099,Stanislaus County,,CA,24826,495929,520755,13.8
6101,Sutter County,,CA,6065,84642,90707,13.0
6103,Tehama County,,CA,3068,50058,53126,16.3
6105,Trinity County,,CA,770,11275,12045,16.1
6107,Tulare County,,CA,14514,371982,386496,22.5
6109,Tuolumne County,,CA,3207,55531,58738,12.1
6111,Ventura County,,CA,45663,848517,894180,9.0
6113,Yolo County,,CA,16696,172676,189372,11.3
6115,Yuba County,,CA,7271,56704,63975,17.8
8001,Adams County,,CO,47673,397660,445333,9.7
8003,Alamosa County,,CO,1582,14855,16437,19.1
8005,Arapahoe County,,CO,72002,553889,625891,7.0
8007,Archuleta County,,CO,1088,10535,11623,13.3
8009,Baca County,,CO,392,4546,4938,18.5
8011,Bent County,,CO,496,5436,5932,21.7
8013,Boulder County,,CO,33140,298214,331354,8.2
8014,Broomfield County,,CO,6928,43140,50068,4.7
8015,Chaffee County,,CO,1579,17121,18700,12.1
8017,Cheyenne County,,CO,256,2234,2490,12.7
8019,Clear Creek County,,CO,1391,11294,12685,6.4
8021,Conejos County,,CO,469,8126,8595,21.5
8023,Costilla County,,CO,298,3389,3687,25.5
8025,Crowley County,,CO,331,3422,3753,40.3
8027,Custer County,,CO,353,3695,4048,12.2
8029,Delta County,,CO,2125,28816,30941,14.7
8031,Denver County,,CO,86120,531097,617217,14.5
8033,Dolores County,,CO,226,1906,2132,14.2
8035,Douglas County,,CO,24556,234815,259371,2.3
8037,Eagle County,,CO,6283,45243,51526,6.4
8039,Elbert County,,CO,2117,18847,20964,5.6
8041,El Paso County,,CO,55206,597405,652611,9.2
8043,Fremont County,,CO,3274,40437,43711,16.2
8045,Garfield County,,CO,4363,43871,48234,8.4
8047,Gilpin County,,CO,800,4923,5723,6.0
8049,Grand County,,CO,1658,12981,14639,7.5
8051,Gunnison County,,CO,1798,13133,14931,13.1
8053,Hinsdale County,,CO,119,749,868,12.7
8055,Huerfano County,,CO,560,6484,7044,22.8
8057,Jackson County,,CO,206,1672,1878,13.6
8059,Jefferson County,,CO,60972,569126,630098,6.1
8061,Kiowa County,,CO,166,1962,2128,11.5
8063,Kit Carson County,,CO,644,8610,9254,14.5
8065,Lake County,,CO,909,6836,7745,13.0
8067,La Plata County,,CO,4228,45756,49984,10.8
8069,Larimer County,,CO,24533,285077,309610,8.4
8071,Las Animas County,,CO,1122,15229,16351,16.8
8073,Lincoln County,,CO,428,4842,5270,16.6
8075,Logan County,,CO,1667,22377,24044,13.3
8077,Mesa County,,CO,7676,133442,141118,11.5
8079,Mineral County,,CO,70,809,879,10.5
8081,Moffat County,,CO,1291,14350,15641,9.6
8083,Montezuma County,,CO,1827,24002,25829,16.0
8085,Montrose County,,CO,2567,37258,39825,12.8
8087,Morgan County,,CO,2152,29232,31384,12.6
8089,Otero County,,CO,1424,20004,21428,18.6
8091,Ouray County,,CO,485,3303,3788,8.4
8093,Park County,,CO,2110,16134,18244,7.8
8095,Phillips County,,CO,412,4474,4886,11.2
8097,Pitkin County,,CO,1821,12529,14350,5.2
8099,Prowers County,,CO,1049,13860,14909,18.5
8101,Pueblo County,,CO,7457,154293,161750,14.8
8103,Rio Blanco County,,CO,694,6182,6876,10.2
8105,Rio Grande County,,CO,1286,16311,17597,17.8
8107,Routt County,,CO,2129,20788,22917,6.6
8109,Saguache County,,CO,254,2287,2541,32.8
8111,San Juan County,,CO,85,627,712,17.4
8113,San Miguel County,,CO,978,6452,7430,9.2
8115,Sedgwick County,,CO,248,2818,3066,13.0
8117,Summit County,,CO,4365,25537,29902,6.7
8119,Teller County,,CO,2866,21071,23937,7.4
8121,Washington County,,CO,342,4028,4370,12.1
8123,Weld County,,CO,16342,203943,220285,10.3
8125,Yuma County,,CO,717,10365,11082,12.9
9001,Fairfield County,,CT,51189,989490,1040679,7.0
9003,Hartford County,,CT,41356,1027899,1069255,8.8
9005,Litchfield County,,CT,10774,223698,234472,5.3
9007,Middlesex County,,CT,11980,192687,204667,4.9
9009,New Haven County,,CT,40276,948035,988311,9.6
9011,New London County,,CT,18506,305384,323890,6.6
9013,Tolland County,,CT,10312,154137,164449,5.1
9015,Windham County,,CT,6618,128076,134694,8.2
10001,Kent County,,DE,8856,151911,160767,11.3
10003,New Castle County,,DE,26154,586162,612316,8.1
10005,Sussex County,,DE,7854,183534,191388,11.3
11001,District of Columbia,,DC,64815,554232,619047,17.2
12001,Alachua County,,FL,20482,210387,230869,15.1
12003,Baker County,,FL,1699,23401,25100,13.3
12005,Bay County,,FL,13093,166084,179177,12.4
12007,Bradford County,,FL,1557,21285,22842,17.8
12009,Brevard County,,FL,28454,555380,583834,9.8
12011,Broward County,,FL,122185,1781062,1903247,11.7
12013,Calhoun County,,FL,692,10709,11401,20.2
12015,Charlotte County,,FL,11866,152976,164842,10.1
12017,Citrus County,,FL,7754,126412,134166,13.3
12019,Clay County,,FL,17911,173998,191909,6.7
12021,Collier County,,FL,19702,285333,305035,9.6
12023,Columbia County,,FL,3976,55202,59178,17.2
12027,DeSoto County,,FL,2089,26794,28883,21.3
12029,Dixie County,,FL,1055,12855,13910,20.8
12031,Duval County,,FL,62797,887186,949983,11.6
12033,Escambia County,,FL,32537,308914,341451,15.4
12035,Flagler County,,FL,4607,67555,72162,9.0
12037,Franklin County,,FL,761,9465,10226,15.2
12039,Gadsden County,,FL,3136,47715,50851,18.2
12041,Gilchrist County,,FL,1092,12743,13835,16.6
12043,Glades County,,FL,1145,10418,11563,15.5
12045,Gulf County,,FL,953,11967,12920,18.9
12047,Hamilton County,,FL,983,11569,12552,25.3
12049,Hardee County,,FL,1958,23366,25324,23.2
12051,Hendry County,,FL,2976,33531,36507,18.7
12053,Hernando County,,FL,9062,143768,152830,12.3
12055,Highlands County,,FL,5889,84722,90611,14.7
12057,Hillsborough County,,FL,79672,1143094,1222766,12.5
12059,Holmes County,,FL,1409,19210,20619,20.5
12061,Indian River County,,FL,7865,128806,136671,10.0
12063,Jackson County,,FL,2902,43818,46720,17.0
12065,Jefferson County,,FL,1040,14343,15383,16.8
12067,Lafayette County,,FL,402,4539,4941,23.3
12069,Lake County,,FL,19503,255375,274878,10.8
12071,Lee County,,FL,29165,504798,533963,10.1
12073,Leon County,,FL,21005,237853,258858,12.8
12075,Levy County,,FL,2947,34744,37691,17.1
12077,Liberty County,,FL,429,5729,6158,20.3
12079,Madison County,,FL,871,17280,18151,19.8
12081,Manatee County,,FL,21109,298221,319330,10.7
12083,Marion County,,FL,16312,280333,296645,14.8
12085,Martin County,,FL,12199,146040,158239,9.0
12086,Miami-Dade County,,FL,117974,2423966,2541940,19.2
12087,Monroe County,,FL,10483,81712,92195,9.6
12089,Nassau County,,FL,5465,68917,74382,8.3
12091,Okaloosa County,,FL,20799,196507,217306,9.4
12093,Okeechobee County,,FL,2429,30786,33215,16.7
12095,Orange County,,FL,96430,1017432,1113862,12.5
12097,Osceola County,,FL,22268,200139,222407,13.4
12099,Palm Beach County,,FL,71554,1265467,1337021,10.7
12101,Pasco County,,FL,27671,368121,395792,12.1
12103,Pinellas County,,FL,63858,992263,1056121,11.4
12105,Polk County,,FL,29151,526314,555465,13.6
12107,Putnam County,,FL,4339,69185,73524,19.3
12109,St. Johns County,,FL,12077,142949,155026,7.5
12111,St. Lucie County,,FL,14499,217552,232051,12.8
12113,Santa Rosa County,,FL,12222,129809,142031,9.8
12115,Sarasota County,,FL,25595,364208,389803,8.4
12117,Seminole County,,FL,46795,410106,456901,8.2
12119,Sumter County,,FL,3781,49056,52837,15.0
12121,Suwannee County,,FL,2665,34570,37235,16.9
12123,Taylor County,,FL,984,19582,20566,17.3
12125,Union County,,FL,825,10264,11089,21.3
12127,Volusia County,,FL,29777,477066,506843,12.2
12129,Wakulla County,,FL,1879,23392,25271,12.2
12131,Walton County,,FL,3571,37702,41273,15.0
12133,Washington County,,FL,1480,18829,20309,18.0
13001,Appling County,,GA,870,18193,19063,17.1
13003,Atkinson County,,GA,419,7890,8309,21.1
13005,Bacon County,,GA,595,10824,11419,18.2
13007,Baker County,,GA,219,3949,4168,22.7
13009,Baldwin County,,GA,2729,43618,46347,17.7
13011,Banks County,,GA,1715,17019,18734,12.0
13013,Barrow County,,GA,4702,52334,57036,10.3
13015,Bartow County,,GA,7410,98056,105466,10.2
13017,Ben Hill County,,GA,1221,18656,19877,19.1
13019,Berrien County,,GA,1311,16592,17903,16.6
13021,Bibb County,,GA,10960,171449,182409,18.0
13023,Bleckley County,,GA,795,13563,14358,14.8
13025,Brantley County,,GA,1255,17764,19019,16.2
13027,Brooks County,,GA,2148,19488,21636,22.9
13029,Bryan County,,GA,3268,27609,30877,9.0
13031,Bulloch County,,GA,3326,45809,49135,19.8
13033,Burke County,,GA,1884,29801,31685,20.4
13035,Butts County,,GA,1966,22855,24821,13.2
13037,Calhoun County,,GA,696,6075,6771,26.6
13039,Camden County,,GA,7911,45334,53245,10.0
13043,Candler County,,GA,631,9228,9859,21.9
13045,Carroll County,,GA,6766,99122,105888,13.6
13047,Catoosa County,,GA,4813,58266,63079,10.3
13049,Charlton County,,GA,675,9027,9702,22.1
13051,Chatham County,,GA,19870,238429,258299,15.7
13053,Chattahoochee County,,GA,350,3114,3464,28.2
13055,Chattooga County,,GA,1087,26563,27650,15.0
13057,Cherokee County,,GA,16191,181670,197861,6.0
13059,Clarke County,,GA,12145,91289,103434,18.5
13061,Clay County,,GA,245,3238,3483,25.9
13063,Clayton County,,GA,35675,248535,284210,13.8
13065,Clinch County,,GA,306,6749,7055,21.2
13067,Cobb County,,GA,76016,668174,744190,9.1
13069,Coffee County,,GA,2068,36475,38543,21.5
13071,Colquitt County,,GA,2351,42095,44446,20.7
13073,Columbia County,,GA,10681,119122,129803,6.1
13075,Cook County,,GA,1221,16957,18178,18.0
13077,Coweta County,,GA,8115,104802,112917,8.4
13079,Crawford County,,GA,1119,13734,14853,13.8
13081,Crisp County,,GA,1516,22526,24042,22.9
13083,Dade County,,GA,1154,15616,16770,12.9
13085,Dawson County,,GA,1804,18333,20137,9.7
13087,Decatur County,,GA,1582,28036,29618,21.1
13089,DeKalb County,,GA,94087,666732,760819,12.3
13091,Dodge County,,GA,833,17657,18490,19.4
13093,Dooly County,,GA,891,12606,13497,21.9
13095,Dougherty County,,GA,8149,104305,112454,21.6
13097,Douglas County,,GA,11463,100589,112052,9.3
13099,Early County,,GA,803,11955,12758,24.7
13101,Echols County,,GA,192,2620,2812,21.0
13103,Effingham County,,GA,3094,42485,45579,9.0
13105,Elbert County,,GA,1085,21353,22438,15.3
13107,Emanuel County,,GA,1245,22761,24006,23.0
13109,Evans County,,GA,700,10437,11137,21.3
13111,Fannin County,,GA,1191,21253,22444,14.1
13113,Fayette County,,GA,9758,106515,116273,4.4
13115,Floyd County,,GA,5356,95428,100784,15.0
13117,Forsyth County,,GA,10125,126413,136538,4.9
13119,Franklin County,,GA,1594,25166,26760,14.1
13121,Fulton County,,GA,108631,734645,843276,15.0
13123,Gilmer County,,GA,1576,24769,26345,14.1
13125,Glascock County,,GA,195,2654,2849,13.0
13127,Glynn County,,GA,5012,71981,76993,14.1
13129,Gordon County,,GA,3287,50578,53865,11.9
13131,Grady County,,GA,2000,27374,29374,19.4
13133,Greene County,,GA,1048,16448,17496,18.0
13135,Gwinnett County,,GA,62543,676147,738690,7.0
13137,Habersham County,,GA,2321,37186,39507,12.1
13139,Hall County,,GA,10672,154276,164948,11.2
13141,Hancock County,,GA,533,9102,9635,25.8
13143,Haralson County,,GA,1905,26053,27958,15.1
13145,Harris County,,GA,2567,32019,34586,8.7
13147,Hart County,,GA,1215,23587,24802,13.8
13149,Heard County,,GA,1054,10467,11521,15.1
13151,Henry County,,GA,12845,154091,166936,6.4
13153,Houston County,,GA,10715,131837,142552,10.0
13155,Irwin County,,GA,865,9701,10566,19.2
13157,Jackson County,,GA,3968,43689,47657,11.7
13159,Jasper County,,GA,1267,14187,15454,13.2
13161,Jeff Davis County,,GA,835,14315,15150,17.6
13163,Jefferson County,,GA,1010,20006,21016,19.4
13165,Jenkins County,,GA,387,8126,8513,22.5
13167,Johnson County,,GA,470,8597,9067,24.4
13169,Jones County,,GA,1588,21163,22751,10.1
13171,Lamar County,,GA,1498,17593,19091,15.0
13173,Lanier County,,GA,720,6743,7463,20.4
13175,Laurens County,,GA,2187,49276,51463,16.9
13177,Lee County,,GA,2412,21690,24102,9.3
13179,Liberty County,,GA,16915,56559,73474,15.0
13181,Lincoln County,,GA,459,8757,9216,14.8
13183,Long County,,GA,1582,7312,8894,20.8
13185,Lowndes County,,GA,8390,84545,92935,17.3
13187,Lumpkin County,,GA,2049,20058,22107,12.8
13189,McDuffie County,,GA,1271,22801,24072,16.5
13191,McIntosh County,,GA,839,10831,11670,18.4
13193,Macon County,,GA,810,11979,12789,25.7
13195,Madison County,,GA,1983,26784,28767,12.5
13197,Marion County,,GA,463,5838,6301,20.6
13199,Meriwether County,,GA,1860,23473,25333,17.1
13201,Miller County,,GA,487,5891,6378,19.4
13205,Mitchell County,,GA,1485,22718,24203,22.5
13207,Monroe County,,GA,1354,20687,22041,11.6
13209,Montgomery County,,GA,653,9169,9822,20.5
13211,Morgan County,,GA,1132,17235,18367,11.7
13213,Murray County,,GA,3213,36978,40191,12.7
13215,Muscogee County,,GA,22187,198969,221156,16.9
13217,Newton County,,GA,6181,75713,81894,10.9
13219,Oconee County,,GA,2079,21724,23803,6.7
13221,Oglethorpe County,,GA,922,13042,13964,12.6
13223,Paulding County,,GA,8111,91041,99152,6.5
13225,Peach County,,GA,2104,21658,23762,18.4
13227,Pickens County,,GA,1674,26216,27890,10.5
13229,Pierce County,,GA,1188,16041,17229,16.7
13231,Pike County,,GA,1427,17202,18629,10.1
13233,Polk County,,GA,2178,37476,39654,14.5
13235,Pulaski County,,GA,686,9610,10296,18.0
13237,Putnam County,,GA,1383,19399,20782,13.6
13239,Quitman County,,GA,298,2371,2669,22.3
13241,Rabun County,,GA,914,15757,16671,12.7
13243,Randolph County,,GA,569,7590,8159,25.0
13245,Richmond County,,GA,19076,184807,203883,18.7
13247,Rockdale County,,GA,9264,72578,81842,9.7
13249,Schley County,,GA,379,3842,4221,15.8
13251,Screven County,,GA,885,14948,15833,18.8
13253,Seminole County,,GA,717,9599,10316,22.1
13255,Spalding County,,GA,4594,57759,62353,15.8
13257,Stephens County,,GA,1773,25750,27523,15.0
13259,Stewart County,,GA,320,5262,5582,22.7
13261,Sumter County,,GA,1983,33196,35179,21.1
13263,Talbot County,,GA,560,7218,7778,17.2
13265,Taliaferro County,,GA,141,1741,1882,23.3
13267,Tattnall County,,GA,1290,17747,19037,25.2
13269,Taylor County,,GA,538,9641,10179,20.6
13271,Telfair County,,GA,779,11308,12087,24.7
13273,Terrell County,,GA,806,11433,12239,23.0
13275,Thomas County,,GA,2627,37855,40482,16.6
13277,Tift County,,GA,2581,38760,41341,18.4
13279,Toombs County,,GA,1586,23098,24684,22.1
13281,Towns County,,GA,679,9625,10304,12.8
13283,Treutlen County,,GA,357,6198,6555,24.3
13285,Troup County,,GA,3860,61595,65455,14.5
13287,Turner County,,GA,588,9912,10500,23.1
13289,Twiggs County,,GA,778,10590,11368,16.7
13291,Union County,,GA,991,17712,18703,13.7
13293,Upson County,,GA,1348,27945,29293,17.3
13295,Walker County,,GA,4663,64407,69070,13.6
13297,Walton County,,GA,4037,53248,57285,10.6
13299,Ware County,,GA,2161,32150,34311,20.7
13301,Warren County,,GA,483,6613,7096,19.4
