id,label,timeset,state,totalMig,totalNonMig,population,poverty
5099,Nevada County,,AR,811,9330,10141,23.9
5101,Newton County,,AR,630,7877,8507,23.0
5103,Ouachita County,,AR,1922,27211,29133,19.7
5105,Perry County,,AR,907,9964,10871,15.5
5107,Phillips County,,AR,1543,22737,24280,33.7
5109,Pike County,,AR,777,10886,11663,17.4
5111,Poinsett County,,AR,1757,24308,26065,24.1
5113,Polk County,,AR,1261,19497,20758,20.3
5115,Pope County,,AR,3959,56572,60531,16.6
5117,Prairie County,,AR,598,8396,8994,18.6
5119,Pulaski County,,AR,28966,394555,423521,14.5
5121,Randolph County,,AR,1133,17876,19009,17.8
5123,St. Francis County,,AR,2014,25062,27076,30.0
5125,Saline County,,AR,6446,98014,104460,9.3
5127,Scott County,,AR,773,10567,11340,21.9
5129,Searcy County,,AR,499,7216,7715,21.8
5131,Sebastian County,,AR,9564,122351,131915,16.0
5133,Sevier County,,AR,1038,15260,16298,19.6
5135,Sharp County,,AR,1352,16737,18089,21.6
5137,Stone County,,AR,662,10906,11568,22.7
5139,Union County,,AR,2395,46609,49004,18.8
5141,Van Buren County,,AR,1208,15465,16673,18.0
5143,Washington County,,AR,15568,177018,192586,15.2
5145,White County,,AR,4712,70501,75213,16.6
5147,Woodruff County,,AR,541,7902,8443,30.0
5149,Yell County,,AR,1566,20101,21667,17.2
6001,Alameda County,,CA,118374,1511488,1629862,11.8
6003,Alpine County,,CA,129,988,1117,16.6
6005,Amador County,,CA,2431,36782,39213,10.0
6007,Butte County,,CA,11977,199826,211803,19.2
6009,Calaveras County,,CA,3513,44312,47825,10.5
6011,Colusa County,,CA,1515,22993,24508,14.2
6013,Contra Costa County,,CA,71868,1076273,1148141,8.1
6015,Del Norte County,,CA,1716,22133,23849,22.5
6017,El Dorado County,,CA,14372,182777,197149,7.4
6019,Fresno County,,CA,34617,858077,892694,20.8
6021,Glenn County,,CA,1699,28391,30090,17.5
6023,Humboldt County,,CA,7657,124242,131899,16.5
6025,Imperial County,,CA,7904,181742,189646,21.3
6027,Inyo County,,CA,1455,19145,20600,11.6
6029,Kern County,,CA,34243,726064,760307,20.8
6031,Kings County,,CA,10762,124163,134925,20.6
6033,Lake County,,CA,4029,55602,59631,18.3
6035,Lassen County,,CA,2205,24835,27040,16.9
6037,Los Angeles County,,CA,454153,9942878,10397031,16.2
6039,Madera County,,CA,8004,124200,132204,18.3
6041,Marin County,,CA,17449,240352,257801,6.5
6043,Mariposa County,,CA,1416,17357,18773,12.7
6045,Mendocino County,,CA,5005,87819,92824,17.0
6047,Merced County,,CA,15662,234261,249923,18.6
6049,Modoc County,,CA,714,8286,9000,20.4
6051,Mono County,,CA,1643,11949,13592,9.3
6053,Monterey County,,CA,35236,414314,449550,14.1
6055,Napa County,,CA,9567,139320,148887,7.5
6057,Nevada County,,CA,7476,102352,109828,7.5
6059,Orange County,,CA,199847,3139416,3339263,8.9
6061,Placer County,,CA,27044,334599,361643,5.6
6063,Plumas County,,CA,1785,21731,23516,11.6
6065,Riverside County,,CA,125103,1907296,2032399,11.5
6067,Sacramento County,,CA,90908,1414984,1505892,13.6
6069,San Benito County,,CA,5493,58683,64176,10.1
6071,San Bernardino County,,CA,146452,1942014,2088466,15.0
6073,San Diego County,,CA,209191,3168657,3377848,11.0
6075,San Francisco County,,CA,74372,783859,858231,12.2
6077,San Joaquin County,,CA,41825,661961,703786,14.7
6079,San Luis Obispo County,,CA,16025,253237,269262,13.5
6081,San Mateo County,,CA,61160,753044,814204,6.9
6083,Santa Barbara County,,CA,28978,406895,435873,12.7
6085,Santa Clara County,,CA,110554,1863011,1973565,8.4
6087,Santa Cruz County,,CA,17680,262607,280287,11.8
6089,Shasta County,,CA,9666,174021,183687,13.8
6091,Sierra County,,CA,314,3033,3347,10.7
6093,Siskiyou County,,CA,2950,43443,46393,17.5
6095,Solano County,,CA,36427,432126,468553,9.2
6097,Sonoma County,,CA,26879,501331,528210,8.9
6099,Stanislaus County,,CA,30740,511952,542692,14.5
6101,Sutter County,,CA,7412,89142,96554,11.9
6103,Tehama County,,CA,3829,56957,60786,17.8
6105,Trinity County,,CA,776,11066,11842,16.0
6107,Tulare County,,CA,17104,395833,412937,23.2
6109,Tuolumne County,,CA,3606,55077,58683,12.2
6111,Ventura County,,CA,53384,864707,918091,9.7
6113,Yolo County,,CA,17621,176295,193916,15.2
6115,Yuba County,,CA,8580,60760,69340,17.1
8001,Adams County,,CO,43956,413261,457217,11.5
8003,Alamosa County,,CO,1553,14269,15822,22.2
8005,Arapahoe County,,CO,65124,552282,617406,9.0
8007,Archuleta County,,CO,1035,10874,11909,11.6
8009,Baca County,,CO,279,4206,4485,18.5
8011,Bent County,,CO,401,4518,4919,22.9
8013,Boulder County,,CO,28171,287181,315352,11.2
8014,Broomfield County,,CO,7615,47529,55144,4.9
8015,Chaffee County,,CO,1603,16508,18111,12.8
8017,Cheyenne County,,CO,188,2135,2323,13.0
8019,Clear Creek County,,CO,1165,8965,10130,6.9
8021,Conejos County,,CO,551,7977,8528,23.1
8023,Costilla County,,CO,257,2937,3194,27.8
8025,Crowley County,,CO,301,2923,3224,31.3
8027,Custer County,,CO,394,3768,4162,12.8
8029,Delta County,,CO,2198,28786,30984,14.0
8031,Denver County,,CO,75319,525577,600896,15.6
8033,Dolores County,,CO,185,1878,2063,13.5
8035,Douglas County,,CO,26886,262731,289617,2.9
8037,Eagle County,,CO,5039,44215,49254,6.6
8039,Elbert County,,CO,2251,22232,24483,5.2
8041,El Paso County,,CO,52418,607410,659828,10.7
8043,Fremont County,,CO,2951,39570,42521,15.2
8045,Garfield County,,CO,4346,47709,52055,7.9
8047,Gilpin County,,CO,647,4918,5565,5.5
8049,Grand County,,CO,1479,13094,14573,8.0
8051,Gunnison County,,CO,1575,13025,14600,13.6
8053,Hinsdale County,,CO,90,732,822,8.7
8055,Huerfano County,,CO,593,6205,6798,22.8
8057,Jackson County,,CO,151,1535,1686,13.8
8059,Jefferson County,,CO,54531,569872,624403,7.2
8061,Kiowa County,,CO,130,1583,1713,12.9
8063,Kit Carson County,,CO,652,8110,8762,14.9
8065,Lake County,,CO,787,6370,7157,14.8
8067,La Plata County,,CO,4250,45798,50048,11.1
8069,Larimer County,,CO,23156,289590,312746,11.5
8071,Las Animas County,,CO,1077,14579,15656,17.4
8073,Lincoln County,,CO,571,4887,5458,18.0
8075,Logan County,,CO,1442,20145,21587,14.0
8077,Mesa County,,CO,8103,136873,144976,12.5
8079,Mineral County,,CO,65,870,935,10.1
8081,Moffat County,,CO,1231,13789,15020,10.3
8083,Montezuma County,,CO,1968,24040,26008,17.2
8085,Montrose County,,CO,2777,38474,41251,13.1
8087,Morgan County,,CO,2163,29070,31233,13.1
8089,Otero County,,CO,1365,19742,21107,20.4
8091,Ouray County,,CO,438,3877,4315,7.6
8093,Park County,,CO,1815,14200,16015,7.5
8095,Phillips County,,CO,339,4810,5149,11.2
8097,Pitkin County,,CO,1946,13521,15467,4.9
8099,Prowers County,,CO,1114,13342,14456,22.5
8101,Pueblo County,,CO,7600,155475,163075,18.2
8103,Rio Blanco County,,CO,607,6030,6637,9.6
8105,Rio Grande County,,CO,1406,15123,16529,17.5
8107,Routt County,,CO,2236,20676,22912,6.2
8109,Saguache County,,CO,315,3218,3533,29.1
8111,San Juan County,,CO,83,604,687,16.7
8113,San Miguel County,,CO,892,6059,6951,9.4
8115,Sedgwick County,,CO,210,2569,2779,12.7
8117,Summit County,,CO,3914,25303,29217,6.3
8119,Teller County,,CO,2739,23476,26215,6.8
8121,Washington County,,CO,363,4742,5105,12.1
8123,Weld County,,CO,17761,229827,247588,11.6
8125,Yuma County,,CO,771,9880,10651,13.5
9001,Fairfield County,,CT,53549,963892,1017441,7.3
9003,Hartford County,,CT,44228,1011966,1056194,9.3
9005,Litchfield County,,CT,11184,222250,233434,4.6
9007,Middlesex County,,CT,12161,188529,200690,5.3
9009,New Haven County,,CT,45527,944370,989897,10.9
9011,New London County,,CT,20593,311354,331947,6.3
9013,Tolland County,,CT,11080,158366,169446,5.7
9015,Windham County,,CT,7435,130287,137722,9.0
10001,Kent County,,DE,10506,161302,171808,11.0
10003,New Castle County,,DE,30119,593716,623835,9.9
10005,Sussex County,,DE,8796,192985,201781,11.2
11001,District of Columbia,,DC,62990,538386,601376,18.3
12001,Alachua County,,FL,21003,212344,233347,21.8
12003,Baker County,,FL,1636,24177,25813,14.5
12005,Bay County,,FL,15106,172372,187478,13.7
12007,Bradford County,,FL,1875,22789,24664,15.9
12009,Brevard County,,FL,34261,575728,609989,10.1
12011,Broward County,,FL,141574,1812515,1954089,11.2
12013,Calhoun County,,FL,884,11048,11932,21.2
12015,Charlotte County,,FL,14232,151584,165816,9.6
12017,Citrus County,,FL,8939,134634,143573,13.3
12019,Clay County,,FL,19383,187888,207271,8.1
12021,Collier County,,FL,26630,309151,335781,9.6
12023,Columbia County,,FL,4449,58091,62540,19.0
12027,DeSoto County,,FL,2154,26357,28511,21.4
12029,Dixie County,,FL,921,11757,12678,24.0
12031,Duval County,,FL,70589,904017,974606,12.1
12033,Escambia County,,FL,31436,299667,331103,15.9
12035,Flagler County,,FL,6742,81673,88415,9.6
12037,Franklin County,,FL,730,9405,10135,18.3
12039,Gadsden County,,FL,3222,47496,50718,17.7
12041,Gilchrist County,,FL,1306,13624,14930,13.7
12043,Glades County,,FL,945,8302,9247,15.2
12045,Gulf County,,FL,1053,12174,13227,17.6
12047,Hamilton County,,FL,892,11418,12310,26.6
12049,Hardee County,,FL,1630,22184,23814,24.6
12051,Hendry County,,FL,3412,34907,38319,22.2
12053,Hernando County,,FL,11929,158030,169959,11.8
12055,Highlands County,,FL,6457,87810,94267,16.6
12057,Hillsborough County,,FL,90624,1192411,1283035,13.0
12059,Holmes County,,FL,1358,16612,17970,21.9
12061,Indian River County,,FL,9405,134188,143593,11.7
12063,Jackson County,,FL,2948,44382,47330,16.9
12065,Jefferson County,,FL,1106,13646,14752,18.7
12067,Lafayette County,,FL,345,4873,5218,23.6
12069,Lake County,,FL,24529,279077,303606,11.4
12071,Lee County,,FL,39166,567408,606574,9.5
12073,Leon County,,FL,23527,241145,264672,17.2
12075,Levy County,,FL,3120,36028,39148,19.4
12077,Liberty County,,FL,471,5939,6410,21.6
12079,Madison County,,FL,997,17481,18478,23.8
12081,Manatee County,,FL,25652,312724,338376,10.3
12083,Marion County,,FL,20239,311678,331917,13.6
12085,Martin County,,FL,13711,140318,154029,9.8
12086,Miami-Dade County,,FL,125454,2478067,2603521,17.9
12087,Monroe County,,FL,10846,74678,85524,10.6
12089,Nassau County,,FL,5647,72563,78210,9.2
12091,Okaloosa County,,FL,25626,199419,225045,9.8
12093,Okeechobee County,,FL,2794,34177,36971,18.1
12095,Orange County,,FL,112177,1091737,1203914,12.7
12097,Osceola County,,FL,30033,232647,262680,13.9
12099,Palm Beach County,,FL,90967,1303632,1394599,11.0
12101,Pasco County,,FL,36600,419974,456574,11.3
12103,Pinellas County,,FL,68653,963180,1031833,11.2
12105,Polk County,,FL,36030,560100,596130,13.9
12107,Putnam County,,FL,4926,69939,74865,20.9
12109,St. Johns County,,FL,15571,167634,183205,7.5
12111,St. Lucie County,,FL,20864,247836,268700,12.3
12113,Santa Rosa County,,FL,16866,139700,156566,9.0
12115,Sarasota County,,FL,31803,382768,414571,9.1
12117,Seminole County,,FL,51246,423117,474363,8.2
12119,Sumter County,,FL,4583,62457,67040,14.4
12121,Suwannee County,,FL,3074,37214,40288,17.5
12123,Taylor County,,FL,1017,19710,20727,18.4
12125,Union County,,FL,1003,10279,11282,20.3
12127,Volusia County,,FL,35598,497084,532682,11.6
12129,Wakulla County,,FL,2093,25116,27209,11.8
12131,Walton County,,FL,4627,43687,48314,13.0
12133,Washington County,,FL,1694,20784,22478,18.8
13001,Appling County,,GA,1086,17687,18773,20.6
13003,Atkinson County,,GA,515,7881,8396,25.4
13005,Bacon County,,GA,581,9787,10368,21.8
13007,Baker County,,GA,257,3170,3427,25.8
13009,Baldwin County,,GA,2878,41341,44219,19.7
13011,Banks County,,GA,1719,16256,17975,13.3
13013,Barrow County,,GA,5178,58487,63665,10.7
13015,Bartow County,,GA,7226,95393,102619,13.3
13017,Ben Hill County,,GA,995,17874,18869,24.6
13019,Berrien County,,GA,1527,16421,17948,17.7
13021,Bibb County,,GA,11312,158858,170170,23.5
13023,Bleckley County,,GA,700,11820,12520,16.8
13025,Brantley County,,GA,1168,15639,16807,15.0
13027,Brooks County,,GA,1426,14822,16248,23.0
13029,Bryan County,,GA,3537,28692,32229,10.5
13031,Bulloch County,,GA,4391,50092,54483,24.5
13033,Burke County,,GA,1652,24365,26017,28.8
13035,Butts County,,GA,2285,21318,23603,12.7
13037,Calhoun County,,GA,421,5391,5812,31.4
13039,Camden County,,GA,8049,46241,54290,10.8
13043,Candler County,,GA,710,9323,10033,23.3
13045,Carroll County,,GA,7806,101809,109615,14.6
13047,Catoosa County,,GA,5186,59561,64747,11.4
13049,Charlton County,,GA,811,9091,9902,24.4
13051,Chatham County,,GA,19832,237454,257286,15.8
13053,Chattahoochee County,,GA,3733,7021,10754,19.5
13055,Chattooga County,,GA,1347,25288,26635,18.5
13057,Cherokee County,,GA,15870,188541,204411,6.0
13059,Clarke County,,GA,11319,86410,97729,29.0
13061,Clay County,,GA,217,3000,3217,33.0
13063,Clayton County,,GA,37253,249900,287153,14.0
13065,Clinch County,,GA,387,6576,6963,26.7
13067,Cobb County,,GA,74963,698850,773813,8.7
13069,Coffee County,,GA,2164,37484,39648,23.2
13071,Colquitt County,,GA,2027,40568,42595,23.4
13073,Columbia County,,GA,10690,115738,126428,6.9
13075,Cook County,,GA,1281,15821,17102,20.1
13077,Coweta County,,GA,8496,114718,123214,8.7
13079,Crawford County,,GA,1120,12723,13843,16.4
13081,Crisp County,,GA,1422,21836,23258,29.4
13083,Dade County,,GA,1185,15244,16429,12.6
13085,Dawson County,,GA,1824,18573,20397,9.6
13087,Decatur County,,GA,1688,27702,29390,22.6
13089,DeKalb County,,GA,88848,640575,729423,15.9
13091,Dodge County,,GA,992,18596,19588,23.2
13093,Dooly County,,GA,1043,12788,13831,22.5
13095,Dougherty County,,GA,8506,93114,101620,22.9
13097,Douglas County,,GA,13102,113305,126407,9.7
13099,Early County,,GA,674,12081,12755,28.1
13101,Echols County,,GA,245,2822,3067,25.7
13103,Effingham County,,GA,3858,48021,51879,9.6
13105,Elbert County,,GA,1091,21881,22972,19.8
13107,Emanuel County,,GA,1192,22518,23710,28.3
13109,Evans County,,GA,784,10482,11266,24.4
13111,Fannin County,,GA,1149,21401,22550,13.7
13113,Fayette County,,GA,10981,111563,122544,4.3
13115,Floyd County,,GA,5027,95720,100747,19.3
13117,Forsyth County,,GA,11869,140709,152578,5.2
13119,Franklin County,,GA,1823,22231,24054,14.8
13121,Fulton County,,GA,100399,746299,846698,15.9
13123,Gilmer County,,GA,1670,25556,27226,13.8
13125,Glascock County,,GA,191,2718,2909,15.5
13127,Glynn County,,GA,5329,73014,78343,16.0
13129,Gordon County,,GA,3371,54289,57660,13.0
13131,Grady County,,GA,1504,23191,24695,21.2
13133,Greene County,,GA,1156,15447,16603,20.9
13135,Gwinnett County,,GA,71092,745224,816316,7.5
13137,Habersham County,,GA,2499,38994,41493,11.5
13139,Hall County,,GA,11323,167994,179317,10.8
13141,Hancock County,,GA,586,9179,9765,27.9
13143,Haralson County,,GA,2163,26866,29029,16.3
13145,Harris County,,GA,2524,29357,31881,9.5
13147,Hart County,,GA,1390,24714,26104,16.3
13149,Heard County,,GA,950,10351,11301,15.9
13151,Henry County,,GA,18613,182067,200680,6.3
13153,Houston County,,GA,13073,138959,152032,12.4
13155,Irwin County,,GA,765,9047,9812,20.1
13157,Jackson County,,GA,4594,51684,56278,12.7
13159,Jasper County,,GA,1088,13255,14343,15.1
13161,Jeff Davis County,,GA,865,13688,14553,19.9
13163,Jefferson County,,GA,1045,19377,20422,27.5
13165,Jenkins County,,GA,426,8287,8713,27.7
13167,Johnson County,,GA,491,8298,8789,27.0
13169,Jones County,,GA,2461,28602,31063,11.5
13171,Lamar County,,GA,1447,15637,17084,15.7
13173,Lanier County,,GA,809,6887,7696,19.8
13175,Laurens County,,GA,2321,50554,52875,18.6
13177,Lee County,,GA,3011,28152,31163,8.9
13179,Liberty County,,GA,9068,58823,67891,18.5
13181,Lincoln County,,GA,509,8561,9070,17.6
13183,Long County,,GA,1552,7929,9481,21.4
13185,Lowndes County,,GA,9454,93911,103365,18.0
13187,Lumpkin County,,GA,2251,23115,25366,14.6
13189,McDuffie County,,GA,1442,23630,25072,20.8
13191,McIntosh County,,GA,787,10585,11372,20.2
13193,Macon County,,GA,857,10725,11582,29.6
13195,Madison County,,GA,2174,27586,29760,14.3
13197,Marion County,,GA,551,6829,7380,24.4
13199,Meriwether County,,GA,1905,23287,25192,21.6
13201,Miller County,,GA,413,5262,5675,22.5
13205,Mitchell County,,GA,1404,22307,23711,26.6
13207,Monroe County,,GA,1833,24527,26360,11.4
13209,Montgomery County,,GA,681,7835,8516,22.4
13211,Morgan County,,GA,1178,17995,19173,13.0
13213,Murray County,,GA,3245,40296,43541,14.8
13215,Muscogee County,,GA,19744,193274,213018,19.6
13217,Newton County,,GA,8647,87880,96527,11.4
13219,Oconee County,,GA,2695,31107,33802,6.8
13221,Oglethorpe County,,GA,1120,13312,14432,14.6
13223,Paulding County,,GA,10502,117227,127729,6.5
13225,Peach County,,GA,2500,24695,27195,21.4
13227,Pickens County,,GA,2095,28124,30219,10.4
13229,Pierce County,,GA,1266,17092,18358,20.4
13231,Pike County,,GA,1283,16814,18097,10.6
13233,Polk County,,GA,2182,39903,42085,16.5
13235,Pulaski County,,GA,648,9358,10006,19.9
13237,Putnam County,,GA,1521,20151,21672,16.5
13239,Quitman County,,GA,207,2067,2274,24.2
13241,Rabun County,,GA,1036,15949,16985,12.6
13243,Randolph County,,GA,411,7502,7913,30.6
13245,Richmond County,,GA,21207,198015,219222,22.7
13247,Rockdale County,,GA,10362,75656,86018,11.4
13249,Schley County,,GA,420,4460,4880,18.0
13251,Screven County,,GA,969,15009,15978,20.1
13253,Seminole County,,GA,676,9085,9761,21.4
13255,Spalding County,,GA,5174,61656,66830,17.7
13257,Stephens County,,GA,1802,26152,27954,16.7
13259,Stewart County,,GA,411,4699,5110,28.3
13261,Sumter County,,GA,2148,31539,33687,27.6
13263,Talbot County,,GA,541,7168,7709,22.0
13265,Taliaferro County,,GA,114,1769,1883,29.0
13267,Tattnall County,,GA,1451,18598,20049,26.2
13269,Taylor County,,GA,571,8875,9446,28.2
13271,Telfair County,,GA,826,10876,11702,26.3
13273,Terrell County,,GA,795,10707,11502,29.3
13275,Thomas County,,GA,3050,44606,47656,18.9
13277,Tift County,,GA,2644,40401,43045,21.5
13279,Toombs County,,GA,1834,26004,27838,27.4
13281,Towns County,,GA,731,9682,10413,12.1
13283,Treutlen County,,GA,320,6204,6524,28.9
13285,Troup County,,GA,3925,65641,69566,16.7
13287,Turner County,,GA,618,9747,10365,28.3
13289,Twiggs County,,GA,879,10161,11040,20.1
13291,Union County,,GA,1193,18818,20011,14.8
13293,Upson County,,GA,1530,27992,29522,18.3
13295,Walker County,,GA,4553,64170,68723,14.9
13297,Walton County,,GA,5617,75863,81480,11.3
13299,Ware County,,GA,2516,34134,36650,21.5
13301,Warren County,,GA,552,6630,7182,24.4
