id,label,timeset,state,totalMig,totalNonMig,population,poverty
5041,Desha County,,AR,1170,16068,17238,23.2
5043,Drew County,,AR,1409,18122,19531,18.4
5045,Faulkner County,,AR,7299,98478,105777,12.8
5047,Franklin County,,AR,1297,17164,18461,16.4
5049,Fulton County,,AR,885,12080,12965,18.2
5051,Garland County,,AR,5855,99620,105475,16.0
5053,Grant County,,AR,1506,21156,22662,10.9
5055,Greene County,,AR,2142,39556,41698,15.4
5057,Hempstead County,,AR,1615,24674,26289,19.0
5059,Hot Spring County,,AR,1967,27950,29917,15.0
5061,Howard County,,AR,978,14701,15679,15.7
5063,Independence County,,AR,2352,37786,40138,14.9
5065,Izard County,,AR,865,11326,12191,18.1
5067,Jackson County,,AR,1123,17295,18418,20.6
5069,Jefferson County,,AR,5078,82367,87445,20.9
5071,Johnson County,,AR,1499,22878,24377,17.1
5073,Lafayette County,,AR,554,7401,7955,20.5
5075,Lawrence County,,AR,1307,17223,18530,19.0
5077,Lee County,,AR,781,9984,10765,29.1
5079,Lincoln County,,AR,656,9012,9668,23.4
5081,Little River County,,AR,931,13771,14702,15.4
5083,Logan County,,AR,1652,22602,24254,16.4
5085,Lonoke County,,AR,5597,62849,68446,10.8
5087,Madison County,,AR,1093,14539,15632,17.0
5089,Marion County,,AR,1250,15054,16304,17.1
5091,Miller County,,AR,3759,40282,44041,17.8
5093,Mississippi County,,AR,3230,49223,52453,22.3
5095,Monroe County,,AR,777,9657,10434,23.2
5097,Montgomery County,,AR,567,8694,9261,17.3
5099,Nevada County,,AR,720,9080,9800,19.3
5101,Newton County,,AR,635,7887,8522,19.9
5103,Ouachita County,,AR,1856,28024,29880,18.6
5105,Perry County,,AR,826,10374,11200,14.8
5107,Phillips County,,AR,1460,23734,25194,28.4
5109,Pike County,,AR,703,9244,9947,15.6
5111,Poinsett County,,AR,1764,23680,25444,20.5
5113,Polk County,,AR,1323,19145,20468,19.1
5115,Pope County,,AR,3739,54044,57783,16.5
5117,Prairie County,,AR,568,9209,9777,15.4
5119,Pulaski County,,AR,27961,396473,424434,15.1
5121,Randolph County,,AR,1062,17612,18674,17.2
5123,St. Francis County,,AR,1917,24807,26724,25.2
5125,Saline County,,AR,5551,76092,81643,9.4
5127,Scott County,,AR,930,11230,12160,18.9
5129,Searcy County,,AR,423,6357,6780,21.8
5131,Sebastian County,,AR,9467,119487,128954,15.4
5133,Sevier County,,AR,975,15043,16018,17.8
5135,Sharp County,,AR,1238,12329,13567,19.9
5137,Stone County,,AR,639,11747,12386,18.4
5139,Union County,,AR,2753,47752,50505,17.7
5141,Van Buren County,,AR,960,13441,14401,17.0
5143,Washington County,,AR,14369,158502,172871,13.8
5145,White County,,AR,4346,64809,69155,15.5
5147,Woodruff County,,AR,567,7335,7902,23.0
5149,Yell County,,AR,1772,19863,21635,15.6
6001,Alameda County,,CA,130671,1537961,1668632,10.7
6003,Alpine County,,CA,165,1010,1175,13.1
6005,Amador County,,CA,2309,36346,38655,9.2
6007,Butte County,,CA,11866,198386,210252,15.8
6009,Calaveras County,,CA,3258,44840,48098,9.7
6011,Colusa County,,CA,1169,21430,22599,13.0
6013,Contra Costa County,,CA,73802,1073330,1147132,7.5
6015,Del Norte County,,CA,1524,21655,23179,18.6
6017,El Dorado County,,CA,13442,178953,192395,7.5
6019,Fresno County,,CA,31748,844860,876608,20.6
6021,Glenn County,,CA,1822,28363,30185,15.2
6023,Humboldt County,,CA,7416,125368,132784,15.6
6025,Imperial County,,CA,8409,176659,185068,19.8
6027,Inyo County,,CA,1508,20354,21862,10.6
6029,Kern County,,CA,28653,692491,721144,18.2
6031,Kings County,,CA,9732,118987,128719,18.2
6033,Lake County,,CA,3940,54560,58500,14.8
6035,Lassen County,,CA,2081,26200,28281,14.9
6037,Los Angeles County,,CA,388783,10005539,10394322,17.7
6039,Madera County,,CA,7255,118802,126057,18.9
6041,Marin County,,CA,19633,246910,266543,7.3
6043,Mariposa County,,CA,1431,17224,18655,11.3
6045,Mendocino County,,CA,4926,89534,94460,14.6
6047,Merced County,,CA,13498,224693,238191,18.2
6049,Modoc County,,CA,706,8715,9421,16.5
6051,Mono County,,CA,1564,11313,12877,8.7
6053,Monterey County,,CA,33010,419649,452659,13.7
6055,Napa County,,CA,10800,145615,156415,7.9
6057,Nevada County,,CA,7630,104747,112377,8.3
6059,Orange County,,CA,180851,3145265,3326116,10.6
6061,Placer County,,CA,24777,315095,339872,5.9
6063,Plumas County,,CA,1589,21729,23318,10.1
6065,Riverside County,,CA,102917,1764199,1867116,12.3
6067,Sacramento County,,CA,79636,1391951,1471587,13.7
6069,San Benito County,,CA,5613,59584,65197,9.2
6071,San Bernardino County,,CA,118121,1841101,1959222,16.0
6073,San Diego County,,CA,195142,3155939,3351081,11.6
6075,San Francisco County,,CA,84119,800029,884148,12.0
6077,San Joaquin County,,CA,35601,630064,665665,14.7
6079,San Luis Obispo County,,CA,16327,250657,266984,11.1
6081,San Mateo County,,CA,68284,768369,836653,6.8
6083,Santa Barbara County,,CA,29503,409968,439471,13.1
6085,Santa Clara County,,CA,126776,1873526,2000302,8.8
6087,Santa Cruz County,,CA,18669,265741,284410,11.3
6089,Shasta County,,CA,9671,178057,187728,13.4
6091,Sierra County,,CA,333,3265,3598,9.2
6093,Siskiyou County,,CA,2777,43618,46395,15.5
6095,Solano County,,CA,35995,426542,462537,8.4
6097,Sonoma County,,CA,27512,507080,534592,8.8
6099,Stanislaus County,,CA,27550,501350,528900,14.2
6101,Sutter County,,CA,6688,85850,92538,12.9
6103,Tehama County,,CA,3078,50801,53879,14.8
6105,Trinity County,,CA,789,11216,12005,14.3
6107,Tulare County,,CA,14839,377749,392588,21.5
6109,Tuolumne County,,CA,3450,55791,59241,11.5
6111,Ventura County,,CA,48456,850347,898803,9.8
6113,Yolo County,,CA,17007,174402,191409,12.1
6115,Yuba County,,CA,7495,57268,64763,16.7
8001,Adams County,,CO,46004,403035,449039,10.5
8003,Alamosa County,,CO,1443,14710,16153,18.4
8005,Arapahoe County,,CO,68523,557585,626108,7.9
8007,Archuleta County,,CO,1069,10553,11622,11.0
8009,Baca County,,CO,247,4443,4690,15.9
8011,Bent County,,CO,436,5397,5833,19.3
8013,Boulder County,,CO,30130,296419,326549,9.5
8014,Broomfield County,,CO,7374,43911,51285,5.1
8015,Chaffee County,,CO,1588,17046,18634,11.6
8017,Cheyenne County,,CO,188,2174,2362,11.1
8019,Clear Creek County,,CO,1636,11878,13514,6.8
8021,Conejos County,,CO,467,7899,8366,19.6
8023,Costilla County,,CO,220,3374,3594,21.6
8025,Crowley County,,CO,337,3374,3711,25.5
8027,Custer County,,CO,432,3776,4208,11.0
8029,Delta County,,CO,2126,29376,31502,13.2
8031,Denver County,,CO,80747,521799,602546,15.1
8033,Dolores County,,CO,196,1911,2107,12.1
8035,Douglas County,,CO,24981,246606,271587,2.2
8037,Eagle County,,CO,5754,46922,52676,6.4
8039,Elbert County,,CO,2036,18879,20915,5.5
8041,El Paso County,,CO,51277,600805,652082,10.4
8043,Fremont County,,CO,3232,39732,42964,14.0
8045,Garfield County,,CO,4303,43842,48145,8.5
8047,Gilpin County,,CO,700,4937,5637,5.8
8049,Grand County,,CO,1611,13172,14783,7.6
8051,Gunnison County,,CO,1471,13117,14588,11.7
8053,Hinsdale County,,CO,95,761,856,9.3
8055,Huerfano County,,CO,643,6278,6921,19.2
8057,Jackson County,,CO,193,1588,1781,13.1
8059,Jefferson County,,CO,58523,561048,619571,6.8
8061,Kiowa County,,CO,174,1858,2032,10.3
8063,Kit Carson County,,CO,675,8422,9097,13.2
8065,Lake County,,CO,811,6575,7386,11.6
8067,La Plata County,,CO,4322,45774,50096,10.6
8069,Larimer County,,CO,24110,286244,310354,9.3
8071,Las Animas County,,CO,1328,14900,16228,15.4
8073,Lincoln County,,CO,461,4701,5162,15.1
8075,Logan County,,CO,1593,22182,23775,12.8
8077,Mesa County,,CO,7655,134279,141934,11.1
8079,Mineral County,,CO,75,844,919,9.5
8081,Moffat County,,CO,1163,14164,15327,9.5
8083,Montezuma County,,CO,1934,23949,25883,14.9
8085,Montrose County,,CO,2718,36928,39646,12.3
8087,Morgan County,,CO,2133,29088,31221,12.8
8089,Otero County,,CO,1340,19732,21072,17.8
8091,Ouray County,,CO,380,3422,3802,7.6
8093,Park County,,CO,2175,16179,18354,7.2
8095,Phillips County,,CO,294,4488,4782,10.8
8097,Pitkin County,,CO,1816,12542,14358,5.2
8099,Prowers County,,CO,1118,13517,14635,17.4
8101,Pueblo County,,CO,7490,152972,160462,15.2
8103,Rio Blanco County,,CO,614,6206,6820,9.2
8105,Rio Grande County,,CO,1113,16429,17542,16.6
8107,Routt County,,CO,2170,20937,23107,6.3
8109,Saguache County,,CO,272,2342,2614,20.5
8111,San Juan County,,CO,74,629,703,13.4
8113,San Miguel County,,CO,942,6237,7179,8.7
8115,Sedgwick County,,CO,258,2698,2956,11.1
8117,Summit County,,CO,4719,25429,30148,6.4
8119,Teller County,,CO,2651,21197,23848,7.6
8121,Washington County,,CO,371,3959,4330,10.8
8123,Weld County,,CO,16043,209582,225625,10.3
8125,Yuma County,,CO,772,10062,10834,12.1
9001,Fairfield County,,CT,52413,987203,1039616,7.3
9003,Hartford County,,CT,43005,1025840,1068845,9.2
9005,Litchfield County,,CT,11259,223895,235154,5.5
9007,Middlesex County,,CT,12535,193675,206210,5.1
9009,New Haven County,,CT,42949,947637,990586,9.4
9011,New London County,,CT,19482,306768,326250,6.6
9013,Tolland County,,CT,10453,155684,166137,5.3
9015,Windham County,,CT,7008,129173,136181,8.1
10001,Kent County,,DE,9021,154844,163865,10.6
10003,New Castle County,,DE,27719,588142,615861,8.2
10005,Sussex County,,DE,8334,187245,195579,10.0
11001,District of Columbia,,DC,63409,547056,610465,17.5
12001,Alachua County,,FL,20623,211675,232298,16.1
12003,Baker County,,FL,1549,23385,24934,13.7
12005,Bay County,,FL,13580,168806,182386,12.8
12007,Bradford County,,FL,1724,23110,24834,16.2
12009,Brevard County,,FL,28056,562402,590458,10.1
12011,Broward County,,FL,125944,1798714,1924658,12.5
12013,Calhoun County,,FL,750,10896,11646,18.1
12015,Charlotte County,,FL,12172,155554,167726,9.3
12017,Citrus County,,FL,7787,128268,136055,12.4
12019,Clay County,,FL,17453,177477,194930,7.4
12021,Collier County,,FL,20854,295926,316780,9.6
12023,Columbia County,,FL,4082,56342,60424,15.6
12027,DeSoto County,,FL,2231,26819,29050,18.3
12029,Dixie County,,FL,1089,12079,13168,18.6
12031,Duval County,,FL,67078,893009,960087,12.8
12033,Escambia County,,FL,30345,310145,340490,15.7
12035,Flagler County,,FL,5035,72819,77854,8.2
12037,Franklin County,,FL,711,9569,10280,14.6
12039,Gadsden County,,FL,2956,47666,50622,18.0
12041,Gilchrist County,,FL,1341,12984,14325,14.2
12043,Glades County,,FL,1177,10444,11621,13.1
12045,Gulf County,,FL,952,11759,12711,15.4
12047,Hamilton County,,FL,1011,11461,12472,21.8
12049,Hardee County,,FL,1880,23082,24962,20.6
12051,Hendry County,,FL,2995,33566,36561,18.0
12053,Hernando County,,FL,9726,147372,157098,12.1
12055,Highlands County,,FL,5401,85531,90932,13.9
12057,Hillsborough County,,FL,79654,1159615,1239269,13.0
12059,Holmes County,,FL,1456,19037,20493,18.6
12061,Indian River County,,FL,7743,131004,138747,10.0
12063,Jackson County,,FL,2725,43471,46196,16.2
12065,Jefferson County,,FL,1203,14154,15357,16.2
12067,Lafayette County,,FL,389,4439,4828,18.9
12069,Lake County,,FL,20538,264655,285193,10.2
12071,Lee County,,FL,29726,519969,549695,10.2
12073,Leon County,,FL,21819,239525,261344,14.0
12075,Levy County,,FL,2873,34812,37685,16.3
12077,Liberty County,,FL,469,5672,6141,17.2
12079,Madison County,,FL,940,17211,18151,18.3
12081,Manatee County,,FL,22003,303129,325132,10.8
12083,Marion County,,FL,16594,289370,305964,14.0
12085,Martin County,,FL,13279,151796,165075,9.2
12086,Miami-Dade County,,FL,116890,2455604,2572494,18.9
12087,Monroe County,,FL,10865,80672,91537,10.2
12089,Nassau County,,FL,5243,70024,75267,8.9
12091,Okaloosa County,,FL,20414,199916,220330,9.9
12093,Okeechobee County,,FL,2288,31003,33291,15.0
12095,Orange County,,FL,98256,1033441,1131697,13.2
12097,Osceola County,,FL,24572,211126,235698,13.1
12099,Palm Beach County,,FL,72741,1287593,1360334,10.9
12101,Pasco County,,FL,28745,380259,409004,11.9
12103,Pinellas County,,FL,63874,983340,1047214,12.1
12105,Polk County,,FL,30008,533134,563142,14.0
12107,Putnam County,,FL,4282,68635,72917,18.7
12109,St. Johns County,,FL,12718,153095,165813,8.1
12111,St. Lucie County,,FL,15100,221057,236157,12.9
12113,Santa Rosa County,,FL,12972,134551,147523,10.0
12115,Sarasota County,,FL,25773,368050,393823,8.4
12117,Seminole County,,FL,46927,412178,459105,9.1
12119,Sumter County,,FL,3776,50708,54484,13.1
12121,Suwannee County,,FL,2552,35482,38034,16.4
12123,Taylor County,,FL,1026,19154,20180,16.7
12125,Union County,,FL,996,10221,11217,18.0
12127,Volusia County,,FL,29827,480883,510710,12.2
12129,Wakulla County,,FL,1781,23967,25748,11.0
12131,Walton County,,FL,3738,39182,42920,13.4
12133,Washington County,,FL,1542,19033,20575,17.1
13001,Appling County,,GA,1000,18591,19591,17.0
13003,Atkinson County,,GA,602,7954,8556,19.5
13005,Bacon County,,GA,657,10541,11198,17.9
13007,Baker County,,GA,379,3961,4340,19.6
13009,Baldwin County,,GA,2793,43565,46358,17.6
13011,Banks County,,GA,1810,17644,19454,12.3
13013,Barrow County,,GA,4980,54446,59426,10.1
13015,Bartow County,,GA,7554,99890,107444,10.9
13017,Ben Hill County,,GA,1125,17897,19022,19.3
13019,Berrien County,,GA,1424,16807,18231,16.8
13021,Bibb County,,GA,10710,166008,176718,18.9
13023,Bleckley County,,GA,732,13500,14232,15.3
13025,Brantley County,,GA,1401,18139,19540,15.9
13027,Brooks County,,GA,2251,21018,23269,20.1
13029,Bryan County,,GA,3289,28112,31401,10.0
13031,Bulloch County,,GA,3778,47504,51282,18.9
13033,Burke County,,GA,1932,29611,31543,21.7
13035,Butts County,,GA,2149,23238,25387,12.5
13037,Calhoun County,,GA,395,5961,6356,24.7
13039,Camden County,,GA,6236,46194,52430,10.8
13043,Candler County,,GA,773,9132,9905,21.5
13045,Carroll County,,GA,7395,101915,109310,12.5
13047,Catoosa County,,GA,5049,59876,64925,10.6
13049,Charlton County,,GA,839,9054,9893,19.0
13051,Chatham County,,GA,18676,238986,257662,16.8
13053,Chattahoochee County,,GA,329,3104,3433,14.5
13055,Chattooga County,,GA,1337,26847,28184,14.6
13057,Cherokee County,,GA,16624,188784,205408,6.4
13059,Clarke County,,GA,11980,92360,104340,18.7
13061,Clay County,,GA,255,3224,3479,24.5
13063,Clayton County,,GA,36445,252819,289264,13.9
13065,Clinch County,,GA,355,6684,7039,20.5
13067,Cobb County,,GA,75146,681093,756239,9.6
13069,Coffee County,,GA,2153,36634,38787,19.1
13071,Colquitt County,,GA,1990,40909,42899,19.6
13073,Columbia County,,GA,10367,121548,131915,6.8
13075,Cook County,,GA,1270,17062,18332,18.0
13077,Coweta County,,GA,7908,107875,115783,9.4
13079,Crawford County,,GA,1077,13644,14721,14.4
13081,Crisp County,,GA,1411,22236,23647,23.1
13083,Dade County,,GA,1096,15805,16901,11.9
13085,Dawson County,,GA,1958,19088,21046,9.2
13087,Decatur County,,GA,1636,28517,30153,20.9
13089,DeKalb County,,GA,92258,661071,753329,13.2
13091,Dodge County,,GA,938,17441,18379,18.1
13093,Dooly County,,GA,939,12409,13348,21.1
13095,Dougherty County,,GA,7961,102836,110797,21.6
13097,Douglas County,,GA,11622,103821,115443,10.0
13099,Early County,,GA,764,12024,12788,23.3
13101,Echols County,,GA,245,2623,2868,19.3
13103,Effingham County,,GA,3000,43961,46961,9.9
13105,Elbert County,,GA,902,21426,22328,16.1
13107,Emanuel County,,GA,1184,22736,23920,21.8
13109,Evans County,,GA,897,10337,11234,20.6
13111,Fannin County,,GA,1131,21698,22829,13.2
13113,Fayette County,,GA,10180,108104,118284,5.2
13115,Floyd County,,GA,5558,95529,101087,15.0
13117,Forsyth County,,GA,10942,132965,143907,5.7
13119,Franklin County,,GA,1649,25193,26842,14.6
13121,Fulton County,,GA,107360,726744,834104,16.2
13123,Gilmer County,,GA,1557,25186,26743,12.9
13125,Glascock County,,GA,169,2635,2804,13.7
13127,Glynn County,,GA,5197,72340,77537,14.9
13129,Gordon County,,GA,3294,51023,54317,12.1
13131,Grady County,,GA,1613,23317,24930,19.0
13133,Greene County,,GA,1069,16573,17642,17.8
13135,Gwinnett County,,GA,63817,698991,762808,8.2
13137,Habersham County,,GA,2481,37590,40071,12.1
13139,Hall County,,GA,10622,156502,167124,12.0
13141,Hancock County,,GA,582,9312,9894,23.7
13143,Haralson County,,GA,1959,25926,27885,14.6
13145,Harris County,,GA,2415,31699,34114,8.4
13147,Hart County,,GA,1332,23696,25028,14.1
13149,Heard County,,GA,970,10344,11314,14.8
13151,Henry County,,GA,14185,163418,177603,6.6
13153,Houston County,,GA,10392,135850,146242,11.3
13155,Irwin County,,GA,867,9175,10042,17.4
13157,Jackson County,,GA,3990,44686,48676,12.2
13159,Jasper County,,GA,1312,14494,15806,13.8
13161,Jeff Davis County,,GA,834,13932,14766,17.7
13163,Jefferson County,,GA,952,19422,20374,20.1
13165,Jenkins County,,GA,469,7998,8467,21.9
13167,Johnson County,,GA,490,8734,9224,22.1
13169,Jones County,,GA,1891,25002,26893,10.7
13171,Lamar County,,GA,1482,17125,18607,13.4
13173,Lanier County,,GA,793,6722,7515,18.7
13175,Laurens County,,GA,2340,49663,52003,17.6
13177,Lee County,,GA,2352,22289,24641,9.1
13179,Liberty County,,GA,11345,58452,69797,15.1
13181,Lincoln County,,GA,526,8743,9269,14.9
13183,Long County,,GA,1341,7211,8552,19.3
13185,Lowndes County,,GA,8310,84857,93167,17.7
13187,Lumpkin County,,GA,2143,20555,22698,13.1
13189,McDuffie County,,GA,1374,23212,24586,17.5
13191,McIntosh County,,GA,746,10842,11588,17.4
13193,Macon County,,GA,755,11324,12079,21.0
13195,Madison County,,GA,2111,26803,28914,12.8
13197,Marion County,,GA,539,6493,7032,20.0
13199,Meriwether County,,GA,1765,23418,25183,17.4
13201,Miller County,,GA,441,5404,5845,19.0
13205,Mitchell County,,GA,1401,22198,23599,22.3
13207,Monroe County,,GA,1675,21052,22727,11.6
13209,Montgomery County,,GA,706,9455,10161,18.4
13211,Morgan County,,GA,1235,17276,18511,12.0
13213,Murray County,,GA,2984,37900,40884,12.8
13215,Muscogee County,,GA,21133,199703,220836,16.8
13217,Newton County,,GA,6454,80274,86728,11.2
13219,Oconee County,,GA,2169,21923,24092,7.1
13221,Oglethorpe County,,GA,956,13227,14183,12.4
13223,Paulding County,,GA,8443,95838,104281,6.8
13225,Peach County,,GA,2135,22061,24196,18.8
13227,Pickens County,,GA,1852,26845,28697,10.2
13229,Pierce County,,GA,1187,16233,17420,16.5
13231,Pike County,,GA,1355,17596,18951,10.5
13233,Polk County,,GA,2141,37150,39291,14.6
13235,Pulaski County,,GA,604,9489,10093,16.8
13237,Putnam County,,GA,1453,19500,20953,13.6
13239,Quitman County,,GA,249,2284,2533,20.0
13241,Rabun County,,GA,919,15847,16766,12.1
13243,Randolph County,,GA,390,7505,7895,23.6
13245,Richmond County,,GA,19549,184216,203765,18.6
13247,Rockdale County,,GA,9707,73197,82904,10.9
13249,Schley County,,GA,324,3917,4241,15.4
13251,Screven County,,GA,764,14955,15719,18.5
13253,Seminole County,,GA,677,9358,10035,20.8
13255,Spalding County,,GA,4877,57698,62575,16.3
13257,Stephens County,,GA,1803,25201,27004,15.6
13259,Stewart County,,GA,376,4999,5375,21.2
13261,Sumter County,,GA,2044,32777,34821,20.8
13263,Talbot County,,GA,454,7624,8078,18.1
13265,Taliaferro County,,GA,148,1701,1849,21.4
13267,Tattnall County,,GA,1155,18042,19197,21.8
13269,Taylor County,,GA,547,9421,9968,20.1
13271,Telfair County,,GA,768,11243,12011,23.1
13273,Terrell County,,GA,741,11215,11956,22.7
13275,Thomas County,,GA,2748,43444,46192,16.9
13277,Tift County,,GA,2482,39301,41783,18.1
13279,Toombs County,,GA,1486,23162,24648,21.1
13281,Towns County,,GA,677,9907,10584,12.1
13283,Treutlen County,,GA,399,6137,6536,22.0
13285,Troup County,,GA,3572,62575,66147,15.2
13287,Turner County,,GA,610,9925,10535,22.2
13289,Twiggs County,,GA,832,10579,11411,16.5
13291,Union County,,GA,1105,18288,19393,12.8
13293,Upson County,,GA,1380,27319,28699,16.4
13295,Walker County,,GA,4502,64177,68679,14.1
13297,Walton County,,GA,4260,54660,58920,10.6
13299,Ware County,,GA,2463,32515,34978,18.9
13301,Warren County,,GA,398,6181,6579,20.1
