Source,Target,Type,id,label,timeset,weight
1001,1051,Directed,0,,,1011
1001,1101,Directed,1,,,865
1001,1021,Directed,2,,,200
1001,1073,Directed,3,,,76
1001,1117,Directed,4,,,63
1001,1081,Directed,5,,,73
1003,1097,Directed,6,,,1677
1003,12033,Directed,7,,,879
1003,1073,Directed,8,,,261
1003,1053,Directed,9,,,211
1003,1117,Directed,10,,,165
1003,12113,Directed,11,,,134
1003,1125,Directed,12,,,106
1003,48453,Directed,13,,,95
1003,1089,Directed,14,,,88
1003,12091,Directed,15,,,87
1003,1081,Directed,16,,,88
1003,48201,Directed,17,,,95
1003,13121,Directed,18,,,64
1003,12005,Directed,19,,,69
1003,28059,Directed,20,,,75
1003,1101,Directed,21,,,59
1003,28047,Directed,22,,,67
1003,47037,Directed,23,,,50
1003,1099,Directed,24,,,66
1005,1045,Directed,25,,,148
1005,1069,Directed,26,,,151
1005,1067,Directed,27,,,104
1005,13239,Directed,28,,,70
1007,1125,Directed,29,,,332
1007,1073,Directed,30,,,191
1007,1117,Directed,31,,,147
1009,1073,Directed,32,,,986
1009,1043,Directed,33,,,370
1009,1095,Directed,34,,,293
1009,1115,Directed,35,,,164
1009,1055,Directed,36,,,142
1009,1117,Directed,37,,,107
1009,1127,Directed,38,,,69
1011,1101,Directed,39,,,108
1011,1109,Directed,40,,,72
1013,1101,Directed,41,,,121
1013,1085,Directed,42,,,77
1013,1041,Directed,43,,,63
1015,1121,Directed,44,,,1045
1015,1055,Directed,45,,,447
1015,1073,Directed,46,,,328
1015,1115,Directed,47,,,201
1015,1029,Directed,48,,,214
1015,1019,Directed,49,,,178
1015,1089,Directed,50,,,105
1015,1117,Directed,51,,,82
1015,13045,Directed,52,,,103
1015,48453,Directed,53,,,79
1015,1111,Directed,54,,,75
1015,1027,Directed,55,,,69
1015,13067,Directed,56,,,55
1015,1003,Directed,57,,,62
1015,1095,Directed,58,,,56
1015,12033,Directed,59,,,53
1017,1081,Directed,60,,,840
1017,13285,Directed,61,,,403
1017,1111,Directed,62,,,77
1017,13215,Directed,63,,,67
1019,1049,Directed,64,,,158
1019,1055,Directed,65,,,153
1019,1015,Directed,66,,,132
