id,label,timeset,state,totalMig,totalNonMig,population,unemployment
2060,Bristol Bay Borough,,AK,217,1299,1516,6.2
2068,Denali Borough,,AK,420,2132,2552,7.1
2070,Dillingham Census Area,,AK,424,4387,4811,7.2
2090,Fairbanks North Star Borough,,AK,11279,89538,100817,6.0
2100,Haines Borough,,AK,291,2732,3023,7.9
2105,Hoonah-Angoon Census Area,,AK,0,0,0,9.6
2110,Juneau City and Borough,,AK,2957,33805,36762,4.5
2122,Kenai Peninsula Borough,,AK,4092,51861,55953,8.0
2130,Ketchikan Gateway Borough,,AK,1577,14530,16107,6.1
2150,Kodiak Island Borough,,AK,2076,15028,17104,8.1
2164,Lake and Peninsula Borough,,AK,262,1412,1674,5.1
2170,Matanuska-Susitna Borough,,AK,4384,59426,63810,7.1
2180,Nome Census Area,,AK,623,8414,9037,9.4
2185,North Slope Borough,,AK,710,7222,7932,8.2
2188,Northwest Arctic Borough,,AK,519,6155,6674,8.8
2195,Petersburg Census Area,,AK,0,0,0,9.5
2220,Sitka City and Borough,,AK,1193,9421,10614,4.7
2240,Southeast Fairbanks Census Area,,AK,1125,6142,7267,12.0
2261,Valdez-Cordova Census Area,,AK,1301,10893,12194,7.4
2270,Wade Hampton Census Area,,AK,403,6225,6628,14.9
2282,Yakutat City and Borough,,AK,125,605,730,6.8
2290,Yukon-Koyukuk Census Area,,AK,630,5878,6508,11.2
4001,Apache County,,AZ,8675,57110,65785,9.1
4003,Cochise County,,AZ,13775,110811,124586,4.5
4005,Coconino County,,AZ,14154,117428,131582,4.4
4007,Gila County,,AZ,4118,52219,56337,5.3
4009,Graham County,,AZ,2085,26581,28666,5.5
4011,Greenlee County,,AZ,940,8994,9934,4.2
4012,La Paz County,,AZ,1567,14329,15896,6.4
4013,Maricopa County,,AZ,152544,3155314,3307858,3.3
4015,Mohave County,,AZ,12534,146508,159042,4.5
4017,Navajo County,,AZ,8326,85846,94172,7.3
4019,Pima County,,AZ,48517,865548,914065,3.7
4021,Pinal County,,AZ,12051,136351,148402,4.6
4023,Santa Cruz County,,AZ,2526,45107,47633,8.3
4025,Yavapai County,,AZ,12443,161596,174039,4.1
4027,Yuma County,,AZ,12015,164798,176813,16.6
5001,Arkansas County,,AR,1230,22778,24008,4.5
5003,Ashley County,,AR,1494,25723,27217,5.8
5005,Baxter County,,AR,2906,40924,43830,4.1
5007,Benton County,,AR,12663,168568,181231,2.8
5009,Boone County,,AR,2468,36874,39342,4.1
5011,Bradley County,,AR,801,13063,13864,6.4
5013,Calhoun County,,AR,382,5819,6201,5.5
5015,Carroll County,,AR,2059,24819,26878,3.9
5017,Chicot County,,AR,1228,13564,14792,7.3
5019,Clark County,,AR,1823,23209,25032,4.2
5021,Clay County,,AR,1243,17204,18447,5.3
5023,Cleburne County,,AR,2033,29123,31156,4.5
5025,Cleveland County,,AR,672,9921,10593,4.9
5027,Columbia County,,AR,1647,26521,28168,5.1
5029,Conway County,,AR,1509,22821,24330,6.1
5031,Craighead County,,AR,5935,83164,89099,3.9
5033,Crawford County,,AR,4145,56461,60606,3.6
5035,Crittenden County,,AR,3810,54718,58528,4.1
5037,Cross County,,AR,1404,20840,22244,4.7
5039,Dallas County,,AR,628,8238,8866,5.5
5041,Desha County,,AR,1270,16627,17897,8.1
5043,Drew County,,AR,1468,17496,18964,5.9
5045,Faulkner County,,AR,7434,90784,98218,3.6
5047,Franklin County,,AR,1203,17176,18379,3.4
5049,Fulton County,,AR,1060,11991,13051,3.9
5051,Garland County,,AR,5709,97520,103229,4.2
5053,Grant County,,AR,1270,19214,20484,3.9
5055,Greene County,,AR,2225,39037,41262,4.7
5057,Hempstead County,,AR,1766,24927,26693,4.5
5059,Hot Spring County,,AR,1766,28062,29828,4.2
5061,Howard County,,AR,994,13458,14452,4.2
5063,Independence County,,AR,2444,37674,40118,4.8
5065,Izard County,,AR,979,11521,12500,4.6
5067,Jackson County,,AR,1428,18122,19550,7.5
5069,Jefferson County,,AR,5652,84870,90522,5.7
5071,Johnson County,,AR,1541,22481,24022,4.2
5073,Lafayette County,,AR,616,7644,8260,5.9
5075,Lawrence County,,AR,1241,17749,18990,5.3
5077,Lee County,,AR,883,10768,11651,7.4
5079,Lincoln County,,AR,827,8542,9369,6.1
5081,Little River County,,AR,1087,13972,15059,4.6
5083,Logan County,,AR,1592,22802,24394,4.1
5085,Lonoke County,,AR,5135,57364,62499,3.3
5087,Madison County,,AR,1081,14132,15213,3.1
5089,Marion County,,AR,1371,14995,16366,3.8
5091,Miller County,,AR,3736,39793,43529,4.4
5093,Mississippi County,,AR,3652,55083,58735,7.7
5095,Monroe County,,AR,890,10202,11092,5.1
5097,Montgomery County,,AR,635,8775,9410,4.0
5099,Nevada County,,AR,786,10162,10948,4.7
5101,Newton County,,AR,681,8025,8706,4.3
5103,Ouachita County,,AR,1940,29369,31309,5.8
5105,Perry County,,AR,872,9749,10621,4.9
5107,Phillips County,,AR,1747,25799,27546,6.1
5109,Pike County,,AR,741,10327,11068,4.1
5111,Poinsett County,,AR,1735,24818,26553,4.7
5113,Polk County,,AR,1410,19709,21119,4.0
5115,Pope County,,AR,4065,53030,57095,4.2
5117,Prairie County,,AR,594,9629,10223,4.3
5119,Pulaski County,,AR,28841,398399,427240,3.7
5121,Randolph County,,AR,1124,17839,18963,5.2
5123,St. Francis County,,AR,2071,26006,28077,6.9
5125,Saline County,,AR,5366,73796,79162,3.2
5127,Scott County,,AR,936,11234,12170,3.4
5129,Searcy County,,AR,554,6717,7271,4.9
5131,Sebastian County,,AR,9570,118636,128206,3.3
5133,Sevier County,,AR,1191,15029,16220,3.8
5135,Sharp County,,AR,1294,12898,14192,5.2
5137,Stone County,,AR,776,10881,11657,4.4
5139,Union County,,AR,2602,49088,51690,4.7
5141,Van Buren County,,AR,1010,13677,14687,5.3
5143,Washington County,,AR,13120,147116,160236,2.9
5145,White County,,AR,4260,63203,67463,4.7
5147,Woodruff County,,AR,577,7672,8249,6.2
5149,Yell County,,AR,1734,20335,22069,4.0
6001,Alameda County,,CA,122829,1536146,1658975,3.6
6003,Alpine County,,CA,147,1038,1185,6.3
6005,Amador County,,CA,2171,34481,36652,5.2
6007,Butte County,,CA,12446,195803,208249,6.2
6009,Calaveras County,,CA,3189,41357,44546,5.6
6011,Colusa County,,CA,1110,20871,21981,11.5
6013,Contra Costa County,,CA,69029,1030151,1099180,3.5
6015,Del Norte County,,CA,1828,21977,23805,7.4
6017,El Dorado County,,CA,12638,170413,183051,4.1
6019,Fresno County,,CA,32516,800573,833089,10.4
6021,Glenn County,,CA,1759,28045,29804,8.4
6023,Humboldt County,,CA,7571,123227,130798,5.8
6025,Imperial County,,CA,11441,181103,192544,17.4
6027,Inyo County,,CA,1513,20019,21532,4.7
6029,Kern County,,CA,29415,650455,679870,8.2
6031,Kings County,,CA,9118,111616,120734,10.0
6033,Lake County,,CA,3525,51583,55108,7.3
6035,Lassen County,,CA,2432,25871,28303,7.1
6037,Los Angeles County,,CA,361769,9682175,10043944,5.4
6039,Madera County,,CA,7306,115679,122985,8.7
6041,Marin County,,CA,19721,251545,271266,2.8
6043,Mariposa County,,CA,1661,16305,17966,6.2
6045,Mendocino County,,CA,5056,89251,94307,5.6
6047,Merced County,,CA,11714,210911,222625,9.6
6049,Modoc County,,CA,801,8571,9372,7.5
6051,Mono County,,CA,1521,10972,12493,4.7
6053,Monterey County,,CA,30228,415902,446130,7.4
6055,Napa County,,CA,8425,138059,146484,3.6
6057,Nevada County,,CA,7386,103220,110606,4.1
6059,Orange County,,CA,169635,3072118,3241753,3.5
6061,Placer County,,CA,20962,270531,291493,3.6
6063,Plumas County,,CA,1735,21230,22965,7.1
6065,Riverside County,,CA,89234,1549400,1638634,5.4
6067,Sacramento County,,CA,69077,1278823,1347900,4.3
6069,San Benito County,,CA,5140,58651,63791,6.0
6071,San Bernardino County,,CA,111390,1691798,1803188,4.8
6073,San Diego County,,CA,174485,3069555,3244040,3.9
6075,San Francisco County,,CA,82214,837397,919611,3.4
6077,San Joaquin County,,CA,30509,566060,596569,7.0
6079,San Luis Obispo County,,CA,15041,245214,260255,4.0
6081,San Mateo County,,CA,73254,783330,856584,2.9
6083,Santa Barbara County,,CA,28130,407869,435999,4.4
6085,Santa Clara County,,CA,153731,1886312,2040043,3.1
6087,Santa Cruz County,,CA,19867,269240,289107,5.1
6089,Shasta County,,CA,8676,167456,176132,6.1
6091,Sierra County,,CA,299,3477,3776,5.8
6093,Siskiyou County,,CA,3066,43618,46684,7.5
6095,Solano County,,CA,33503,417128,450631,4.6
6097,Sonoma County,,CA,26638,500163,526801,3.4
6099,Stanislaus County,,CA,23288,462507,485795,7.8
6101,Sutter County,,CA,6442,81154,87596,9.4
6103,Tehama County,,CA,3212,48883,52095,6.5
6105,Trinity County,,CA,950,10970,11920,9.8
6107,Tulare County,,CA,17352,361474,378826,10.4
6109,Tuolumne County,,CA,3382,53525,56907,5.9
6111,Ventura County,,CA,43984,825664,869648,4.5
6113,Yolo County,,CA,14804,163500,178304,5.0
6115,Yuba County,,CA,6775,50730,57505,7.9
8001,Adams County,,CO,48695,404728,453423,2.8
8003,Alamosa County,,CO,1762,14336,16098,3.6
8005,Arapahoe County,,CO,72519,548666,621185,2.4
8007,Archuleta County,,CO,927,9690,10617,3.2
8009,Baca County,,CO,293,4813,5106,2.9
8011,Bent County,,CO,564,5318,5882,3.9
8013,Boulder County,,CO,35671,319331,355002,2.4
8014,Broomfield County,,CO,0,0,0,2.4
8015,Chaffee County,,CO,1555,16647,18202,3.3
8017,Cheyenne County,,CO,213,2469,2682,2.5
8019,Clear Creek County,,CO,2904,22369,25273,2.7
8021,Conejos County,,CO,589,8155,8744,5.0
8023,Costilla County,,CO,355,3382,3737,7.4
8025,Crowley County,,CO,440,3381,3821,5.3
8027,Custer County,,CO,404,3550,3954,3.4
8029,Delta County,,CO,2084,27957,30041,3.7
8031,Denver County,,CO,85802,526864,612666,3.0
8033,Dolores County,,CO,220,1942,2162,5.5
8035,Douglas County,,CO,21826,194959,216785,2.1
8037,Eagle County,,CO,6143,42471,48614,2.4
8039,Elbert County,,CO,2132,18343,20475,2.3
8041,El Paso County,,CO,54957,574827,629784,2.9
8043,Fremont County,,CO,3137,39816,42953,3.9
8045,Garfield County,,CO,4511,41183,45694,2.7
8047,Gilpin County,,CO,1457,8084,9541,2.5
8049,Grand County,,CO,1624,12519,14143,2.5
8051,Gunnison County,,CO,1869,12770,14639,2.7
8053,Hinsdale County,,CO,93,749,842,2.0
8055,Huerfano County,,CO,687,6394,7081,5.6
8057,Jackson County,,CO,177,1788,1965,2.8
8059,Jefferson County,,CO,59864,540355,600219,2.4
8061,Kiowa County,,CO,226,1856,2082,3.1
8063,Kit Carson County,,CO,740,8785,9525,2.5
8065,Lake County,,CO,980,6925,7905,3.3
8067,La Plata County,,CO,4355,44268,48623,2.9
8069,Larimer County,,CO,23689,271123,294812,2.5
8071,Las Animas County,,CO,1183,15069,16252,4.2
8073,Lincoln County,,CO,576,4771,5347,2.7
8075,Logan County,,CO,1661,21989,23650,2.8
8077,Mesa County,,CO,8231,127979,136210,3.3
8079,Mineral County,,CO,124,779,903,3.6
8081,Moffat County,,CO,1253,14164,15417,3.5
8083,Montezuma County,,CO,2109,23858,25967,4.2
8085,Montrose County,,CO,2730,35528,38258,3.7
8087,Morgan County,,CO,2437,29136,31573,3.0
8089,Otero County,,CO,1712,21079,22791,4.3
8091,Ouray County,,CO,400,3254,3654,2.6
8093,Park County,,CO,2066,14695,16761,2.5
8095,Phillips County,,CO,338,3951,4289,2.6
8097,Pitkin County,,CO,1856,12522,14378,2.7
8099,Prowers County,,CO,1308,14153,15461,2.9
8101,Pueblo County,,CO,7338,151572,158910,3.9
8103,Rio Blanco County,,CO,750,6268,7018,2.9
8105,Rio Grande County,,CO,1525,16440,17965,4.5
8107,Routt County,,CO,2273,20216,22489,2.5
8109,Saguache County,,CO,261,2173,2434,5.6
8111,San Juan County,,CO,95,552,647,4.7
8113,San Miguel County,,CO,952,6110,7062,3.0
8115,Sedgwick County,,CO,308,2982,3290,2.7
8117,Summit County,,CO,4252,24335,28587,2.2
8119,Teller County,,CO,2929,21088,24017,3.0
8121,Washington County,,CO,411,4387,4798,2.6
8123,Weld County,,CO,14961,184265,199226,2.7
8125,Yuma County,,CO,853,11063,11916,2.6
9001,Fairfield County,,CT,51176,974235,1025411,2.0
9003,Hartford County,,CT,43450,1010082,1053532,2.5
9005,Litchfield County,,CT,10924,218796,229720,2.0
9007,Middlesex County,,CT,12001,186454,198455,2.0
9009,New Haven County,,CT,40676,931788,972464,2.5
9011,New London County,,CT,19017,298783,317800,2.2
9013,Tolland County,,CT,10304,149487,159791,1.8
9015,Windham County,,CT,6638,124822,131460,2.5
10001,Kent County,,DE,8997,147961,156958,3.5
10003,New Castle County,,DE,26994,575921,602915,3.2
10005,Sussex County,,DE,7960,175189,183149,3.4
11001,District of Columbia,,DC,62410,554389,616799,5.7
12001,Alachua County,,FL,20689,203362,224051,3.0
12003,Baker County,,FL,1511,22658,24169,3.0
12005,Bay County,,FL,14164,160073,174237,4.6
12007,Bradford County,,FL,1519,21038,22557,3.8
12009,Brevard County,,FL,30113,534011,564124,3.6
12011,Broward County,,FL,108876,1702379,1811255,3.6
12013,Calhoun County,,FL,812,10457,11269,4.7
12015,Charlotte County,,FL,10535,147042,157577,3.7
12017,Citrus County,,FL,7662,121530,129192,4.7
12019,Clay County,,FL,16824,163671,180495,3.0
12021,Collier County,,FL,18079,264088,282167,3.7
12023,Columbia County,,FL,4150,53327,57477,3.9
12027,DeSoto County,,FL,2170,26173,28343,4.4
12029,Dixie County,,FL,918,12519,13437,4.4
12031,Duval County,,FL,61257,860847,922104,3.3
12033,Escambia County,,FL,32185,304156,336341,4.0
12035,Flagler County,,FL,4104,59893,63997,3.6
12037,Franklin County,,FL,648,9378,10026,3.9
12039,Gadsden County,,FL,3322,48674,51996,4.0
12041,Gilchrist County,,FL,1180,12262,13442,3.6
12043,Glades County,,FL,1113,10093,11206,4.7
12045,Gulf County,,FL,1058,12253,13311,6.0
12047,Hamilton County,,FL,902,11900,12802,5.3
12049,Hardee County,,FL,2021,23734,25755,5.9
12051,Hendry County,,FL,3331,33260,36591,7.2
12053,Hernando County,,FL,9207,136567,145774,4.4
12055,Highlands County,,FL,5620,82181,87801,4.8
12057,Hillsborough County,,FL,74707,1088813,1163520,3.3
12059,Holmes County,,FL,1427,19487,20914,4.8
12061,Indian River County,,FL,7419,123443,130862,5.1
12063,Jackson County,,FL,2895,43548,46443,4.6
12065,Jefferson County,,FL,1197,14865,16062,3.7
12067,Lafayette County,,FL,362,4466,4828,4.0
12069,Lake County,,FL,16371,236471,252842,3.6
12071,Lee County,,FL,26222,465890,492112,3.2
12073,Leon County,,FL,21489,228555,250044,3.0
12075,Levy County,,FL,2960,33174,36134,3.9
12077,Liberty County,,FL,358,5558,5916,4.2
12079,Madison County,,FL,1064,17523,18587,4.1
12081,Manatee County,,FL,20076,281746,301822,3.2
12083,Marion County,,FL,16148,268190,284338,4.0
12085,Martin County,,FL,11702,140282,151984,4.2
12087,Monroe County,,FL,10668,80396,91064,2.9
12089,Nassau County,,FL,5016,66679,71695,3.3
12091,Okaloosa County,,FL,21624,189913,211537,3.7
12093,Okeechobee County,,FL,2432,30080,32512,5.4
12095,Orange County,,FL,90130,970878,1061008,3.1
12097,Osceola County,,FL,21053,183878,204931,3.3
12099,Palm Beach County,,FL,69275,1201273,1270548,4.2
12101,Pasco County,,FL,24836,343904,368740,3.7
12103,Pinellas County,,FL,61956,989470,1051426,3.3
12105,Polk County,,FL,28854,508179,537033,4.1
12107,Putnam County,,FL,4722,68187,72909,4.3
12109,St. Johns County,,FL,11293,129774,141067,3.0
12111,St. Lucie County,,FL,13723,205296,219019,5.7
12113,Santa Rosa County,,FL,12297,124386,136683,3.8
12115,Sarasota County,,FL,23124,351871,374995,3.2
12117,Seminole County,,FL,43891,389230,433121,3.0
12119,Sumter County,,FL,3283,42620,45903,4.3
12121,Suwannee County,,FL,2375,33882,36257,3.6
12123,Taylor County,,FL,1164,19224,20388,4.9
12125,Union County,,FL,882,9972,10854,4.3
12127,Volusia County,,FL,28903,461873,490776,3.4
12129,Wakulla County,,FL,1702,22656,24358,3.2
12131,Walton County,,FL,3012,34578,37590,3.5
12133,Washington County,,FL,1523,18434,19957,4.5
13001,Appling County,,GA,1034,17806,18840,5.3
13003,Atkinson County,,GA,605,7700,8305,5.3
13005,Bacon County,,GA,775,10854,11629,4.5
13007,Baker County,,GA,343,4053,4396,4.2
13009,Baldwin County,,GA,2721,43384,46105,4.8
13011,Banks County,,GA,1600,16841,18441,3.0
13013,Barrow County,,GA,4356,48943,53299,3.0
13015,Bartow County,,GA,7238,92070,99308,3.6
13017,Ben Hill County,,GA,1379,19035,20414,4.8
13019,Berrien County,,GA,1619,16009,17628,3.9
13021,Bibb County,,GA,11425,175304,186729,4.2
13023,Bleckley County,,GA,817,13757,14574,4.1
13025,Brantley County,,GA,1194,17154,18348,4.2
13027,Brooks County,,GA,2248,21267,23515,4.5
13029,Bryan County,,GA,3138,25840,28978,3.1
13031,Bulloch County,,GA,3755,44237,47992,3.8
13033,Burke County,,GA,1856,27733,29589,5.0
13035,Butts County,,GA,1627,21543,23170,4.5
13037,Calhoun County,,GA,462,6280,6742,6.4
13039,Camden County,,GA,6821,44265,51086,3.6
13043,Candler County,,GA,774,9066,9840,4.6
13045,Carroll County,,GA,6117,92814,98931,3.7
13047,Catoosa County,,GA,4915,55512,60427,2.6
13049,Charlton County,,GA,659,8789,9448,4.1
13051,Chatham County,,GA,20549,238440,258989,3.5
13053,Chattahoochee County,,GA,363,3043,3406,8.1
13055,Chattooga County,,GA,1251,26483,27734,3.7
13057,Cherokee County,,GA,15104,170646,185750,2.5
13059,Clarke County,,GA,11862,87865,99727,3.4
13061,Clay County,,GA,176,3483,3659,5.4
13063,Clayton County,,GA,33700,237389,271089,3.3
13065,Clinch County,,GA,407,6762,7169,5.3
13067,Cobb County,,GA,75767,646434,722201,2.8
13069,Coffee County,,GA,2333,35855,38188,4.6
13071,Colquitt County,,GA,2478,42339,44817,4.6
13073,Columbia County,,GA,10529,109265,119794,2.9
13075,Cook County,,GA,1199,16909,18108,4.5
13077,Coweta County,,GA,7312,98049,105361,3.2
13079,Crawford County,,GA,906,11350,12256,3.9
13081,Crisp County,,GA,1325,22250,23575,4.6
13083,Dade County,,GA,1136,15235,16371,3.0
13085,Dawson County,,GA,1839,16536,18375,2.7
13087,Decatur County,,GA,1873,27688,29561,4.4
13089,DeKalb County,,GA,95362,666773,762135,3.2
13091,Dodge County,,GA,975,17834,18809,4.7
13093,Dooly County,,GA,806,12644,13450,4.7
13095,Dougherty County,,GA,8555,102885,111440,5.1
13097,Douglas County,,GA,10903,96129,107032,2.9
13099,Early County,,GA,717,12872,13589,4.9
13101,Echols County,,GA,256,2667,2923,3.4
13103,Effingham County,,GA,2736,38410,41146,3.1
13105,Elbert County,,GA,973,22349,23322,5.2
13107,Emanuel County,,GA,1364,25043,26407,5.6
13109,Evans County,,GA,780,9880,10660,4.3
13111,Fannin County,,GA,1171,20425,21596,3.8
13113,Fayette County,,GA,9524,101304,110828,2.6
13115,Floyd County,,GA,5266,95167,100433,3.8
13117,Forsyth County,,GA,10759,119642,130401,2.4
13119,Franklin County,,GA,1533,24097,25630,3.9
13121,Fulton County,,GA,108073,717439,825512,3.4
13123,Gilmer County,,GA,1669,23724,25393,3.3
13125,Glascock County,,GA,244,2904,3148,4.0
13127,Glynn County,,GA,5536,70964,76500,3.5
13129,Gordon County,,GA,3248,49329,52577,3.3
13131,Grady County,,GA,2110,27804,29914,4.4
13133,Greene County,,GA,895,16180,17075,4.4
13135,Gwinnett County,,GA,63480,621027,684507,2.7
13137,Habersham County,,GA,2223,36129,38352,3.4
13139,Hall County,,GA,9794,146612,156406,2.9
13141,Hancock County,,GA,522,9155,9677,7.7
13143,Haralson County,,GA,1925,25608,27533,3.5
13145,Harris County,,GA,2521,30817,33338,3.1
13147,Hart County,,GA,1320,22908,24228,3.9
13149,Heard County,,GA,888,10644,11532,3.9
13151,Henry County,,GA,11060,136779,147839,2.6
13153,Houston County,,GA,11402,125873,137275,3.3
13155,Irwin County,,GA,900,9853,10753,4.6
13157,Jackson County,,GA,3600,39153,42753,3.1
13159,Jasper County,,GA,1122,13936,15058,3.2
13161,Jeff Davis County,,GA,881,14126,15007,4.5
13163,Jefferson County,,GA,1104,20295,21399,6.6
13165,Jenkins County,,GA,454,8035,8489,5.2
13167,Johnson County,,GA,383,8095,8478,6.0
13169,Jones County,,GA,1645,21245,22890,3.8
13171,Lamar County,,GA,1403,16592,17995,4.4
13173,Lanier County,,GA,922,6789,7711,4.8
13175,Laurens County,,GA,2314,48293,50607,4.5
13177,Lee County,,GA,2632,21819,24451,3.4
13179,Liberty County,,GA,16876,57127,74003,5.2
13181,Lincoln County,,GA,568,8825,9393,5.7
13183,Long County,,GA,1448,7480,8928,3.6
13185,Lowndes County,,GA,9065,81042,90107,4.4
13187,Lumpkin County,,GA,1776,18884,20660,2.9
13189,McDuffie County,,GA,1412,23599,25011,4.4
13191,McIntosh County,,GA,713,10525,11238,4.2
13193,Macon County,,GA,857,12159,13016,6.5
13195,Madison County,,GA,1931,26148,28079,3.2
13197,Marion County,,GA,574,6448,7022,3.9
13199,Meriwether County,,GA,1892,23527,25419,4.5
13201,Miller County,,GA,385,5783,6168,4.1
13205,Mitchell County,,GA,1610,23288,24898,5.1
13207,Monroe County,,GA,1461,20034,21495,3.6
13209,Montgomery County,,GA,674,9004,9678,5.7
13211,Morgan County,,GA,1099,15432,16531,3.4
13213,Murray County,,GA,3100,36428,39528,3.3
13215,Muscogee County,,GA,24471,199110,223581,4.7
13217,Newton County,,GA,4826,69223,74049,3.2
13219,Oconee County,,GA,2266,21181,23447,2.5
13221,Oglethorpe County,,GA,911,13336,14247,3.0
13223,Paulding County,,GA,6765,82830,89595,2.6
13225,Peach County,,GA,2423,23577,26000,4.5
13227,Pickens County,,GA,1682,24054,25736,3.0
13229,Pierce County,,GA,1301,15694,16995,4.0
13231,Pike County,,GA,1304,15458,16762,3.6
13233,Polk County,,GA,1960,37054,39014,4.0
13235,Pulaski County,,GA,645,9771,10416,4.0
13237,Putnam County,,GA,1398,19536,20934,3.5
13239,Quitman County,,GA,231,2400,2631,6.2
13241,Rabun County,,GA,865,15590,16455,3.1
13243,Randolph County,,GA,523,7691,8214,5.9
13245,Richmond County,,GA,20636,186860,207496,4.3
13247,Rockdale County,,GA,8681,70023,78704,3.1
13249,Schley County,,GA,293,3785,4078,4.1
13251,Screven County,,GA,925,15329,16254,4.8
13253,Seminole County,,GA,721,9708,10429,4.9
13255,Spalding County,,GA,4827,58020,62847,4.2
13257,Stephens County,,GA,1734,26149,27883,3.6
13259,Stewart County,,GA,411,5785,6196,5.3
13261,Sumter County,,GA,2080,33571,35651,4.1
13263,Talbot County,,GA,548,7267,7815,5.4
13265,Taliaferro County,,GA,144,1901,2045,5.1
13267,Tattnall County,,GA,1347,17653,19000,5.7
13269,Taylor County,,GA,465,8994,9459,5.2
13271,Telfair County,,GA,751,11335,12086,7.6
13273,Terrell County,,GA,820,11730,12550,5.2
13275,Thomas County,,GA,2843,37363,40206,4.1
13277,Tift County,,GA,3029,38856,41885,4.1
13279,Toombs County,,GA,1764,23796,25560,6.5
13281,Towns County,,GA,605,9372,9977,4.2
13283,Treutlen County,,GA,425,6318,6743,7.7
13285,Troup County,,GA,3862,61919,65781,3.6
13287,Turner County,,GA,608,9751,10359,5.5
13289,Twiggs County,,GA,418,7662,8080,4.4
13291,Union County,,GA,999,16714,17713,3.9
13293,Upson County,,GA,1503,29482,30985,5.0
13295,Walker County,,GA,4644,64282,68926,3.5
13297,Walton County,,GA,3670,50374,54044,3.1
13299,Ware County,,GA,2329,32441,34770,5.0
13301,Warren County,,GA,441,6601,7042,5.4
13303,Washington County,,GA,960,21619,22579,4.7
